"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Pascal Siakam","TOR",64,2244,6.936784047518032,5,3.203224437844718,0.8485362749257531,0,0,0.6364022061943148,0.11732711732711733,0.16759156492785793,0
"Kyle Lowry","TOR",62,2218,7.743600774360077,30,2.3661002366100234,0.4517100451710045,0.3226500322650032,0.021510002151000216,0.9679500967950097,0.13241525423728814,0.2494331065759637,0.02982107355864811
"OG Anunoby","TOR",73,2195,2.4294156270518714,0,1.0286714817246663,0.2845261545195885,0,0,0.3282994090610637,0.0746031746031746,0.12082262210796915,0
"Fred VanVleet","TOR",58,2061,4.876905041031653,1,1.7584994138335288,0.46893317702227433,0.1406799531066823,0.023446658851113716,0.7268464243845252,0.09121621621621621,0.15789473684210525,0.014527845036319613
"Serge Ibaka","TOR",59,1579,3.9902528175449286,0,1.9189765458422174,0.5787389582698751,0,0,0.36551934206518427,0.08256880733944955,0.1111111111111111,0
"Norman Powell","TOR",56,1575,4.886091127098322,4,1.8585131894484412,0.4196642685851319,0.11990407673860912,0.02997601918465228,0.5995203836930456,0.0953757225433526,0.15736040609137056,0.013422818791946308
"Terence Davis","TOR",75,1263,2.3574144486692017,0,0.9505703422053232,0.41825095057034223,0.11406844106463879,0.03802281368821293,0.3041825095057034,0.059447983014861996,0.11627906976744186,0.01171875
"Marc Gasol","TOR",48,1241,2.16299729625338,0,0.6179992275009656,0.3089996137504828,0.03862495171881035,0,0.5793742757821553,0.05501618122977346,0.10738255033557047,0.00625
"Rondae Hollis-Jefferson","TOR",63,1152,6.278971765697429,0,2.991993257479983,0.6321112515802781,0,0,0.4635482511588706,0.1806615776081425,0.19241192411924118,0
"Patrick McCaw","TOR",37,908,0.9549071618037135,0,0.5305039787798409,0.10610079575596817,0,0,0,0.058823529411764705,0.10101010101010101,0
"Chris Boucher","TOR",65,837,6.662837449741528,0,3.331418724870764,0.9190120620333142,0,0,0.4595060310166571,0.1681159420289855,0.25892857142857145,0
"Matt Thomas","TOR",45,483,1.1684518013631937,3,0.2921129503407984,0,0.09737098344693282,0.09737098344693282,0.09737098344693282,0.024539877300613498,0.05,0.009708737864077669
"Malcolm Miller","TOR",29,167,2.2857142857142856,0,0.8571428571428571,0,0,0,0.2857142857142857,0.08571428571428572,0.25,0
"Stanley Johnson","TOR",27,166,4.748603351955308,0,2.2346368715083798,0.8379888268156425,0,0,0.5586592178770949,0.10810810810810811,0.17777777777777778,0
"Oshae Brissett","TOR",19,135,3.597122302158273,0,1.4388489208633093,0,0,0,0.3597122302158273,0.1,0.16,0
"Paul Watson","TOR",10,78,5.202312138728324,0,2.3121387283236996,0.5780346820809249,0,0,0.5780346820809249,0.16666666666666666,0.26666666666666666,0
"Dewan Hernandez","TOR",6,28,8.064516129032258,0,3.225806451612903,1.6129032258064515,0,0,1.6129032258064515,0.13333333333333333,0.15384615384615385,0
"Shamorie Ponds","TOR",4,11,8.695652173913043,0,4.3478260869565215,0,0,0,0,0.16666666666666666,0.25,0
