"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Devin Booker","PHX",70,2512,9.621928166351607,33,3.421550094517958,0.6805293005671077,0.0945179584120983,0,1.3043478260869565,0.1297976273551989,0.17572815533980582,0.01240694789081886
"Mikal Bridges","PHX",73,2042,2.8431601025402005,0,1.0020974131903986,0.2563505010487066,0.02330459100442787,0,0.5127010020974132,0.0851063829787234,0.13354037267080746,0.005128205128205128
"Ricky Rubio","PHX",65,2016,5.31015037593985,4,2.0676691729323307,0.3524436090225564,0.09398496240601503,0.023496240601503758,0.6109022556390977,0.11979166666666667,0.16029143897996356,0.0182648401826484
"Kelly Oubre Jr.","PHX",56,1933,6.071076011846002,1,2.7393879565646593,0.6416584402764067,0.22211253701875616,0.09871668311944719,0.37018756169792694,0.13100436681222707,0.1837748344370861,0.028846153846153848
"Dario Saric","PHX",66,1632,3.7525652301377894,0,1.7296980357666374,0.5277044854881267,0,0,0.4104368220463207,0.10189982728842832,0.17151162790697674,0
"Cameron Johnson","PHX",57,1255,2.1607278241091734,1,0.7581501137225171,0.3032600454890068,0.0758150113722517,0.03790750568612585,0.37907505686125853,0.05263157894736842,0.13793103448275862,0.007326007326007326
"Deandre Ayton","PHX",38,1236,3.452288595810706,0,1.7067494181536074,0.5818463925523661,0,0,0.3103180760279286,0.07370184254606366,0.07534246575342465,0
"Jevon Carter","PHX",58,945,1.3775510204081634,1,0.35714285714285715,0.10204081632653061,0,0,0.35714285714285715,0.028225806451612902,0.06862745098039216,0
"Aron Baynes","PHX",42,934,3.8461538461538463,1,1.3846153846153846,0.41025641025641024,0,0,0.717948717948718,0.0675,0.11637931034482758,0
"Frank Kaminsky","PHX",39,777,5.434782608695652,0,2.4154589371980677,0.5434782608695652,0.06038647342995169,0,0.4830917874396135,0.12094395280235988,0.18691588785046728,0.008
"Elie Okobo","PHX",55,719,4.833219877467665,0,1.7699115044247788,0.4084411164057182,0.06807351940095303,0,0.7488087134104833,0.13366336633663367,0.2,0.013888888888888888
"Tyler Johnson","PHX",31,515,2.938475665748393,0,1.1937557392102847,0,0,0,0.27548209366391185,0.07065217391304347,0.12871287128712872,0
"Cheick Diallo","PHX",47,479,3.9156626506024095,0,1.7068273092369477,0.30120481927710846,0,0,0.40160642570281124,0.10897435897435898,0.1111111111111111,0
"Ty Jerome","PHX",31,328,2.359882005899705,1,0.2949852507374631,0,0.14749262536873156,0,0.5899705014749262,0.02586206896551724,0.03076923076923077,0.0196078431372549
"Cameron Payne","PHX",8,183,1.8087855297157622,0,0.25839793281653745,0,0.25839793281653745,0,0.25839793281653745,0.02857142857142857,0.025,0.03333333333333333
"Jonah Bolden","PHX",3,33,2.857142857142857,0,0,0,0,0,1.4285714285714286,0,0,0
"Jalen Lecque","PHX",5,32,3.076923076923077,0,1.5384615384615385,0,0,0,0,0.09090909090909091,0.14285714285714285,0
"Tariq Owens","PHX",3,15,6.451612903225806,0,0,0,0,0,3.225806451612903,0,0,0
"Jared Harper","PHX",3,8,0,0,0,0,0,0,0,0,0,0
