"Name","TeamAbbreviation","GamesPlayed","Minutes","SecondChanceOffPoss","SecondChancePoints","SecondChancePointsPct","SecondChanceFG2M","SecondChanceFG2A","SecondChanceFg2Pct","SecondChanceFG3M","SecondChanceFG3A","SecondChanceFg3Pct","SecondChanceFtPoints","SecondChanceEfgPct","SecondChanceTsPct","SecondChanceShotQualityAvg","SecondChanceAtRimFGM","SecondChanceAtRimFGA","SecondChanceAtRimFrequency","SecondChanceAtRimAccuracy","SecondChanceAtRimPctAssisted","SecondChanceCorner3FGM","SecondChanceCorner3FGA","SecondChanceCorner3Frequency","SecondChanceCorner3Accuracy","SecondChanceCorner3PctAssisted","SecondChanceArc3FGM","SecondChanceArc3FGA","SecondChanceArc3Frequency","SecondChanceArc3Accuracy","SecondChanceArc3PctAssisted","SecondChanceTurnovers"
"Jrue Holiday","NOP",61,2117,11.488423373759646,1.896361631753032,0.07369323050556983,0.7056229327453142,1.4332965821389194,0.49230769230769234,0.13230429988974643,0.5512679162072768,0.24,0.08820286659316427,0.45555555555555555,0.4574468085106383,0.5128108333333333,0.46306504961411243,0.7938257993384785,0.4,0.5833333333333334,0.09523809523809523,0.022050716648291068,0.1543550165380375,0.07777777777777778,0.14285714285714285,1,0.11025358324145534,0.39691289966923926,0.2,0.2777777777777778,0.4,0.2205071664829107
"Brandon Ingram","NOP",62,2104,11.118435508679411,3.032300593276203,0.09343263371699391,0.5713030103274006,1.1645792133597013,0.49056603773584906,0.39551746868820037,1.054713249835201,0.375,0.7031421665568007,0.5247524752475248,0.5905172413793104,0.5297942857142857,0.3076246978686003,0.6152493957372006,0.27722772277227725,0.5,0.35714285714285715,0.15381234893430015,0.35157108327840036,0.15841584158415842,0.4375,0.8571428571428571,0.24170511975390024,0.7031421665568007,0.31683168316831684,0.34375,0.9090909090909091,0.17578554163920018
"Lonzo Ball","NOP",63,2025,11.585225969259005,1.8811654049093829,0.11006711409395974,0.5047029135122735,0.8488185363615508,0.5945945945945946,0.25235145675613674,0.8488185363615508,0.2972972972972973,0.11470520761642579,0.5202702702702703,0.5324675324675324,0.5305451219512195,0.5047029135122735,0.6652902041752695,0.3918918918918919,0.7586206896551724,0.2727272727272727,0.022941041523285157,0.045882083046570314,0.02702702702702703,0.5,1,0.22941041523285158,0.8029364533149805,0.47297297297297297,0.2857142857142857,0.8,0.1605872906629961
"Josh Hart","NOP",65,1755,11.620469083155651,2.638592750533049,0.15091463414634146,0.3997867803837953,0.5863539445628998,0.6818181818181818,0.453091684434968,1.1194029850746268,0.40476190476190477,0.47974413646055436,0.6328125,0.668918918918919,0.5433185714285714,0.373134328358209,0.5063965884861408,0.296875,0.7368421052631579,0.6428571428571429,0.21321961620469082,0.31982942430703626,0.1875,0.6666666666666666,1,0.23987206823027718,0.7995735607675906,0.46875,0.3,0.8888888888888888,0.13326226012793177
"JJ Redick","NOP",60,1581,10.711175616835995,1.7126269956458635,0.064340239912759,0.23222060957910015,0.5515239477503628,0.42105263157894735,0.37735849056603776,0.9869375907111756,0.38235294117647056,0.11611030478955008,0.5188679245283019,0.5267857142857143,0.48723529411764704,0.08708272859216255,0.08708272859216255,0.05660377358490566,1,0.6666666666666666,0.08708272859216255,0.29027576197387517,0.18867924528301888,0.3,1,0.29027576197387517,0.6966618287373004,0.4528301886792453,0.4166666666666667,0.9,0.3193033381712627
"Derrick Favors","NOP",51,1243,12.31638418079096,5.19774011299435,0.3006535947712418,2.4105461393596985,4.0301318267419965,0.5981308411214953,0,0.03766478342749529,0,0.3766478342749529,0.5925925925925926,0.6,0.5827662921348314,2.4105461393596985,3.84180790960452,0.9444444444444444,0.6274509803921569,0.1875,0,0.03766478342749529,0.009259259259259259,0,0,0,0,0,0,0,0.15065913370998116
"Jaxson Hayes","NOP",64,1080,10.369740756481088,4.419889502762431,0.22033898305084745,1.7849553761155972,3.059923501912452,0.5833333333333334,0.042498937526561836,0.042498937526561836,1,0.7224819379515512,0.5958904109589042,0.6265060240963856,0.595645,1.7424564385890353,3.0174245643858906,0.9726027397260274,0.5774647887323944,0.24390243902439024,0.042498937526561836,0.042498937526561836,0.0136986301369863,1,1,0,0,0,0,0,0.2974925626859328
"Nicolo Melli","NOP",60,1042,10.483506552191596,2.5305015815634886,0.14177215189873418,0.5422503389064618,0.903750564844103,0.6,0.3615002259376412,0.587437867148667,0.6153846153846154,0.3615002259376412,0.7272727272727273,0.7567567567567568,0.5233025,0.4518752824220515,0.5422503389064618,0.36363636363636365,0.8333333333333334,0.2,0.04518752824220515,0.1807501129688206,0.12121212121212122,0.25,1,0.3163126976954361,0.4066877541798464,0.2727272727272727,0.7777777777777778,1,0.2711251694532309
"E'Twaun Moore","NOP",56,1020,12.001853568118628,2.5949953660797034,0.12017167381974249,0.6024096385542169,1.2511584800741427,0.48148148148148145,0.4170528266913809,0.7877664504170528,0.5294117647058824,0.13901760889712697,0.6022727272727273,0.5957446808510638,0.5196090909090909,0.3707136237256719,0.6487488415199258,0.3181818181818182,0.5714285714285714,0.25,0.27803521779425394,0.3707136237256719,0.18181818181818182,0.75,1,0.13901760889712697,0.4170528266913809,0.20454545454545456,0.3333333333333333,0.6666666666666666,0.09267840593141798
"Kenrich Williams","NOP",39,832,12.32876712328767,1.0273972602739727,0.1323529411764706,0.3995433789954338,0.684931506849315,0.5833333333333334,0.05707762557077625,0.45662100456621,0.125,0.05707762557077625,0.425,0.42857142857142855,0.5877366666666667,0.3424657534246575,0.6278538812785388,0.55,0.5454545454545454,0.16666666666666666,0.05707762557077625,0.2853881278538813,0.25,0.2,1,0,0.17123287671232876,0.15,0,0,0.1141552511415525
