"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Dorian Finney-Smith","DAL",76,2274,4.645922746781116,5.974304068522484,0.2569593147751606,0.12631578947368421,2.890792291220557,0.10714285714285714,2.8265524625267666,0.12441093308199812,0.11503662214562689,3.3118279569892475,0.08602150537634409,0.02962962962962963,1.2903225806451613,0.0635593220338983,1.935483870967742,0.0732899022801303,0.06906077348066299,0.10756972111553785,0.09484536082474226,0.1282051282051282,0.1248527679623086,0.12264150943396226,0.10119047619047619,0.037383177570093455,0.05555555555555555,0.07217573221757322,0.07720588235294118,17,0.06439393939393939
"Tim Hardaway Jr.","DAL",76,2262,2.675727330643449,4.7913117546848385,0.17035775127768313,0.06779661016949153,1.9804088586030664,0.07317073170731707,2.6405451448040886,0.11957569913211186,0.09402079722703639,0.5717916137229987,0,0,0.29648454044896233,0.013448607108549471,0.2753070732740364,0.010806317539484621,0.012032085561497326,0.061895551257253385,0.07083333333333333,0.09854014598540146,0.1280193236714976,0.0861244019138756,0.00819672131147541,0.016877637130801686,0.014925373134328358,0.010570824524312896,0.011673151750972763,8,0.016597510373443983
"Luka Doncic","DAL",66,2220,6.759249213410003,11.771105308964318,0.6092254134029591,0.24778761061946902,5.57006092254134,0.21052631578947367,5.591818973020017,0.25245579567779963,0.229632945389436,1.7745076823198442,0.02164033758926639,0.006493506493506494,1.211858904998918,0.06201550387596899,0.5410084397316598,0.020885547201336674,0.03857142857142857,0.16772823779193205,0.21940928270042195,0.2693726937269373,0.25547445255474455,0.23979591836734693,0.0463768115942029,0.09090909090909091,0.019867549668874173,0.021528525296017224,0.018656716417910446,48,0.07631160572337042
"Maxi Kleber","DAL",79,2057,4.948283968030089,7.060755336617405,0.9852216748768473,0.34710743801652894,3.518648838845883,0.13513513513513514,2.5568848228946752,0.11991199119911991,0.12828132738979692,2.8268551236749118,0.1413427561837456,0.047619047619047616,1.507656065959953,0.06751054852320675,1.1778563015312131,0.044365572315882874,0.05493975903614458,0.14418604651162792,0.13417190775681342,0.11822660098522167,0.11140939597315436,0.15853658536585366,0.0830945558739255,0.0593607305936073,0.055900621118012424,0.04223744292237443,0.05179282868525897,16,0.05734767025089606
"Kristaps Porzingis","DAL",60,1908,7.130259511211892,11.70078342178418,0.8339651250947687,0.358695652173913,5.93884255749305,0.21799628942486085,4.927975739196361,0.21690767519466073,0.2175012645422357,2.5872896257221805,0.1004772670183371,0.037383177570093455,1.3313237879929667,0.06127167630057803,1.1554885707108766,0.04483430799220273,0.0523532522474881,0.18203309692671396,0.2536945812807882,0.22088353413654618,0.21621621621621623,0.2193877551020408,0.07739938080495357,0.06166219839142091,0.029585798816568046,0.0364963503649635,0.0784313725490196,17,0.03313840155945419
"Seth Curry","DAL",69,1720,2.16870863258696,3.536067892503536,0.028288543140028287,0.009174311926605505,1.471004243281471,0.056768558951965066,2.036775106082037,0.09362808842652796,0.07359050445103858,0.8132361189007291,0.028042624789680313,0.010101010101010102,0.2523836231071228,0.011826544021024968,0.532809871003926,0.02144469525959368,0.01700060716454159,0.07567567567567568,0.04497354497354497,0.041666666666666664,0.08552631578947369,0.12422360248447205,0.003703703703703704,0.013850415512465374,0.023076923076923078,0.02127659574468085,0.022099447513812154,3,0.010416666666666666
"Delon Wright","DAL",77,1623,4.205676920790608,6.262924667651403,0.08862629246676514,0.033707865168539325,3.072378138847858,0.11804767309875142,3.1019202363367797,0.14685314685314685,0.13095238095238096,2.123205741626794,0.029904306220095694,0.010869565217391304,1.076555023923445,0.0448318804483188,1.0167464114832536,0.04,0.04234724742891712,0.10810810810810811,0.10498687664041995,0.16766467065868262,0.156794425087108,0.10638297872340426,0.029605263157894735,0.053763440860215055,0.05511811023622047,0.040875912408759124,0.03636363636363636,8,0.043478260869565216
"Dwight Powell","DAL",40,1061,5.282755410751688,7.092860475968269,0.4666355576294914,0.2,3.5930937937470837,0.12833333333333333,3.033131124591694,0.13402061855670103,0.13087557603686636,3.481894150417827,0.04642525533890436,0.01694915254237288,1.7641597028783658,0.080338266384778,1.6713091922005572,0.0703125,0.0751269035532995,0.10887096774193548,0.1339712918660287,0.15384615384615385,0.12468193384223919,0.17391304347826086,0.10135135135135136,0.08108108108108109,0.04854368932038835,0.07542579075425791,0.04950495049504951,1,0.014285714285714285
"Justin Jackson","DAL",67,1059,3.5673450720329294,5.871643149749659,0.9558488848429677,0.3,2.366863905325444,0.09420289855072464,2.5489303595812474,0.13333333333333333,0.1111111111111111,1.2408088235294117,0,0,0.5974264705882353,0.024299065420560748,0.6433823529411765,0.02666666666666667,0.02547169811320755,0.04245283018867924,0.10084033613445378,0.18627450980392157,0.13855421686746988,0.11363636363636363,0.02702702702702703,0.027237354085603113,0.010752688172043012,0.02570093457943925,0.030927835051546393,6,0.03125
"Jalen Brunson","DAL",57,1022,3.20804405075413,5.358851674641149,0.09569377990430622,0.03571428571428571,2.6315789473684212,0.0954861111111111,2.6315789473684212,0.11904761904761904,0.10597302504816955,1.0541447053186392,0,0,0.5749880210828942,0.02390438247011952,0.4791566842357451,0.02044989775051125,0.022199798183652877,0.09170305676855896,0.08641975308641975,0.125,0.12368421052631579,0.0975609756097561,0.045714285714285714,0.013100436681222707,0.01020408163265306,0.020151133501259445,0.021739130434782608,5,0.026881720430107527
"Boban Marjanovic","DAL",46,487,11.271820448877806,15.43824701195219,1.294820717131474,0.43333333333333335,7.868525896414343,0.3347457627118644,6.274900398406374,0.2669491525423729,0.3008474576271186,7.092907092907093,0.0999000999000999,0.038461538461538464,5.794205794205794,0.2248062015503876,1.1988011988011988,0.06521739130434782,0.1583710407239819,0.3787878787878788,0.34710743801652894,0.24489795918367346,0.27,0.25,0.3372093023255814,0.18248175182481752,0.11428571428571428,0.05405405405405406,0.1111111111111111,13,0.1625
"J.J. Barea","DAL",30,455,2.863317125877904,4.673913043478261,0.21739130434782608,0.1,2.391304347826087,0.10091743119266056,2.0652173913043477,0.09644670050761421,0.09879518072289156,1.0741138560687433,0,0,0.5370569280343717,0.02304147465437788,0.5370569280343717,0.021645021645021644,0.022321428571428572,0.125,0.09090909090909091,0.07142857142857142,0.1069182389937107,0.05263157894736842,0.02531645569620253,0.029411764705882353,0,0.0213903743315508,0.022727272727272728,4,0.034782608695652174
"Courtney Lee","DAL",24,345,2.247191011235955,3.481894150417827,0,0,1.6713091922005572,0.06557377049180328,1.8105849582172702,0.087248322147651,0.07530120481927711,0.9915014164305949,0,0,0.141643059490085,0.006211180124223602,0.8498583569405099,0.03296703296703297,0.02040816326530612,0.043478260869565216,0.041666666666666664,0.14285714285714285,0.06666666666666667,0.1724137931034483,0.017857142857142856,0,0,0.0410958904109589,0,1,0.023809523809523808
"Trey Burke","DAL",13,312,1.9142419601837672,3.363914373088685,0,0,1.6819571865443426,0.07801418439716312,1.6819571865443426,0.07913669064748201,0.07857142857142857,0.4601226993865031,0,0,0,0,0.4601226993865031,0.018867924528301886,0.009933774834437087,0.07547169811320754,0.07936507936507936,0.08,0.08181818181818182,0.06896551724137931,0,0,0,0.025423728813559324,0,0,0
"Ryan Broekhoff","DAL",17,180,5.657894736842105,10.079575596816976,0.5305039787798409,0.2857142857142857,5.570291777188329,0.20388349514563106,3.9787798408488064,0.2,0.20224719101123595,1.3054830287206267,0,0,1.0443864229765014,0.04081632653061224,0.26109660574412535,0.011764705882352941,0.0273224043715847,0.19148936170212766,0.1951219512195122,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.05714285714285714,0.023255813953488372,0.05,0,0.05555555555555555,0,0
"Michael Kidd-Gilchrist","DAL",18,170,5.1355206847360915,8.522727272727273,0.2840909090909091,0.1111111111111111,2.5568181818181817,0.10843373493975904,5.681818181818182,0.24096385542168675,0.1746987951807229,1.7191977077363896,0,0,1.146131805157593,0.05333333333333334,0.5730659025787965,0.025,0.03870967741935484,0.04,0.13157894736842105,0.15,0.2463768115942029,0.21428571428571427,0.10344827586206896,0.030303030303030304,0,0.03125,0,0,0
"Willie Cauley-Stein","DAL",13,157,9.433962264150944,14.733542319749215,0,0,7.836990595611285,0.2777777777777778,6.896551724137931,0.26506024096385544,0.27167630057803466,4.100946372239748,0.31545741324921134,0.125,2.2082018927444795,0.07692307692307693,1.5772870662460567,0.07692307692307693,0.07692307692307693,0.25,0.3,0.3,0.30434782608695654,0.07142857142857142,0.16666666666666666,0.06,0.043478260869565216,0.08,0.06666666666666667,1,0.08333333333333333
"Antonius Cleveland","DAL",12,53,3.5714285714285716,4.464285714285714,0.8928571428571429,0.3333333333333333,1.7857142857142858,0.1,1.7857142857142858,0.11764705882352941,0.10810810810810811,2.6785714285714284,0,0,1.7857142857142858,0.05128205128205128,0.8928571428571429,0.05263157894736842,0.05172413793103448,0,0.1,0.16666666666666666,0.1111111111111111,0.125,0.11764705882352941,0,0,0.0625,0,2,0.18181818181818182
"Josh Reaves","DAL",5,36,3.4482758620689653,5.555555555555555,0,0,2.7777777777777777,0.125,2.7777777777777777,0.125,0.125,1.36986301369863,0,0,0,0,1.36986301369863,0.058823529411764705,0.025,0,0.18181818181818182,0,0.1,0.16666666666666666,0,0,0,0.07142857142857142,0,0,0
