"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Bradley Beal","WAS",57,2053,2.77141548327989,4.35879788942418,0.18352833218628126,0.07207207207207207,2.17939894471209,0.09268292682926829,1.9958706125258088,0.10320284697508897,0.0974304068522484,1.1891150240109765,0,0,0.8918362680082323,0.03324808184143223,0.2972787560027441,0.015258215962441314,0.02567901234567901,0.06845965770171149,0.09234828496042216,0.1350210970464135,0.10782865583456426,0.08433734939759036,0.03547671840354767,0.04411764705882353,0.01592356687898089,0.01451378809869376,0.018404907975460124,31,0.04776579352850539
"Ish Smith","WAS",68,1787,2.874392964956031,4.967148488830486,0.1314060446780552,0.045871559633027525,2.3915900131406045,0.09912854030501089,2.4441524310118266,0.12172774869109948,0.10939357907253269,0.7865757734661772,0.026219192448872573,0.00980392156862745,0.26219192448872575,0.00916590284142988,0.49816465652857894,0.025,0.015667206915180983,0.0835509138381201,0.08454810495626822,0.15625,0.11219512195121951,0.1610738255033557,0.014962593516209476,0.005235602094240838,0.006493506493506494,0.024,0.02962962962962963,1,0.002890173410404624
"Troy Brown Jr.","WAS",69,1782,5.042791310072416,8.085330524097973,0.6847511193047142,0.2708333333333333,3.58177508559389,0.14895947426067907,3.818804319199368,0.19515477792732167,0.16968599033816426,2.0010531858873093,0.07898894154818326,0.030612244897959183,1.2111637704054765,0.04279069767441861,0.7109004739336493,0.03884892086330935,0.04124293785310734,0.12607449856733524,0.136986301369863,0.21105527638190955,0.19039735099337748,0.2158273381294964,0.048484848484848485,0.03608247422680412,0.04481792717086835,0.03298611111111111,0.06722689075630252,7,0.024475524475524476
"Davis Bertans","WAS",54,1583,3.58187134502924,6.151142355008787,0.6151142355008787,0.2079207920792079,2.870533099004101,0.11694510739856802,2.665495020503808,0.14130434782608695,0.12753036437246965,1.0215995329830707,0.08756567425569177,0.04477611940298507,0.642148277875073,0.026474127557160047,0.29188558085230587,0.01366120218579235,0.020473448496481125,0.12209302325581395,0.13268608414239483,0.08108108108108109,0.14149139579349904,0.14049586776859505,0.03470031545741325,0.02768166089965398,0.013333333333333334,0.014354066985645933,0.009523809523809525,6,0.018867924528301886
"Rui Hachimura","WAS",48,1444,4.810209424083769,7.056517477948383,0.7513884351519111,0.3333333333333333,3.1362299901992814,0.13204951856946354,3.1688990525971903,0.17077464788732394,0.14903474903474903,2.55653883972468,0.09832841691248771,0.046875,1.7043592264831202,0.058624577226606536,0.7538511963290724,0.041666666666666664,0.05211952744961779,0.1111111111111111,0.14393939393939395,0.15060240963855423,0.17136659436008678,0.16822429906542055,0.09281437125748503,0.037162162162162164,0.038910505836575876,0.03991130820399113,0.04950495049504951,14,0.059574468085106386
"Isaac Bonga","WAS",66,1250,4.20613868889731,5.691669807764795,0.45231813041839425,0.20689655172413793,2.4877497173011687,0.10696920583468396,2.7516019600452317,0.1336996336996337,0.11951848667239896,2.704761904761905,0.0761904761904762,0.03225806451612903,1.3714285714285714,0.046511627906976744,1.2571428571428571,0.06496062992125984,0.05382215288611544,0.09876543209876543,0.1271186440677966,0.08695652173913043,0.12731481481481483,0.15789473684210525,0.053763440860215055,0.0599250936329588,0.021929824561403508,0.058394160583941604,0.09278350515463918,6,0.061224489795918366
"Thomas Bryant","WAS",46,1147,6.762002042900919,9.52965235173824,0.49079754601226994,0.21818181818181817,4.948875255623722,0.1926751592356688,4.08997955010225,0.2070393374741201,0.19891989198919893,4,0,0,2.693877551020408,0.09482758620689655,1.3061224489795917,0.07191011235955057,0.08588957055214724,0.1487603305785124,0.23628691983122363,0.19463087248322147,0.23393316195372751,0.09574468085106383,0.13537117903930132,0.07659574468085106,0.07327586206896551,0.061971830985915494,0.1111111111111111,12,0.075
"Isaiah Thomas","WAS",40,925,1.7094017094017093,2.865761689291101,0.05027652086475616,0.022727272727272728,1.4580191050779285,0.06157112526539278,1.3574660633484164,0.06923076923076923,0.06504065040650407,0.5530417295123178,0,0,0.4022121669180493,0.014234875444839857,0.15082956259426847,0.008450704225352112,0.011995637949836423,0.04046242774566474,0.07065217391304347,0.07894736842105263,0.055900621118012424,0.1323529411764706,0,0.035555555555555556,0,0.007067137809187279,0.013888888888888888,4,0.01834862385321101
"Moritz Wagner","WAS",45,835,6.019791094007696,8.965896589658966,0.9900990099009901,0.34615384615384615,3.8503850385038505,0.17857142857142858,4.125412541254126,0.21865889212827988,0.19727891156462585,3.076923076923077,0.10989010989010989,0.05,2.142857142857143,0.08387096774193549,0.8241758241758241,0.04087193460490463,0.06490384615384616,0.17088607594936708,0.18,0.19047619047619047,0.23465703971119134,0.15151515151515152,0.10285714285714286,0.07142857142857142,0.07377049180327869,0.04126984126984127,0.038461538461538464,4,0.041237113402061855
"Ian Mahinmi","WAS",38,808,6.490026793688598,8.368200836820083,1.0759115361625822,0.4186046511627907,4.363419007770473,0.1906005221932115,2.928870292887029,0.13687150837988826,0.16464237516869096,4.6263345195729535,0,0,3.0249110320284696,0.10059171597633136,1.601423487544484,0.08571428571428572,0.0948905109489051,0.19230769230769232,0.21476510067114093,0.14102564102564102,0.1368421052631579,0.136986301369863,0.11320754716981132,0.09895833333333333,0.08974358974358974,0.07509881422924901,0.12903225806451613,5,0.060240963855421686
