"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Pascal Siakam","TOR",64,2244,4.9883251963489705,8.496176720475786,0.6796941376380629,0.26666666666666666,3.844519966015293,0.16189624329159213,3.97196261682243,0.15714285714285714,0.15944540727902945,1.4849384811200679,0.021213406873143825,0.01098901098901099,0.9970301230377598,0.042766151046405826,0.4666949512091642,0.020696142991533398,0.031914893617021274,0.1275626423690205,0.17932489451476794,0.1951219512195122,0.16501240694789082,0.140625,0.05415860735009671,0.03940886699507389,0.017045454545454544,0.020731707317073172,0.0205761316872428,19,0.033101045296167246
"Kyle Lowry","TOR",62,2218,3.4464189553042544,6.169111302847282,0.06471095772217429,0.028037383177570093,2.459016393442623,0.1046831955922865,3.645383951682485,0.1464471403812825,0.12617030762371823,0.7313400731340073,0.04302000430200043,0.02127659574468085,0.3226500322650032,0.014097744360902255,0.36567003656700364,0.016113744075829384,0.015101462954223691,0.08181818181818182,0.11290322580645161,0.13488372093023257,0.1464968152866242,0.14634146341463414,0.011494252873563218,0.013850415512465374,0.022099447513812154,0.016029593094944512,0.01639344262295082,7,0.016355140186915886
"OG Anunoby","TOR",73,2195,4.218579234972678,6.526959179218511,0.6330495524994543,0.28431372549019607,2.204758786291203,0.09377901578458682,3.689150840427854,0.148636763412489,0.12195121951219512,1.9041365725541695,0.1094331363536879,0.060240963855421686,0.8098052090172905,0.03537284894837476,0.9848982271831911,0.04331087584215592,0.039328537170263786,0.10430839002267574,0.06744186046511629,0.1262135922330097,0.13565891472868216,0.1763085399449036,0.0594059405940594,0.018867924528301886,0,0.04534005037783375,0.036734693877551024,11,0.047619047619047616
"Fred VanVleet","TOR",58,2061,2.5671081936467,4.7116736990154715,0.04688232536333802,0.020202020202020204,2.13314580403188,0.08633776091081594,2.5316455696202533,0.10140845070422536,0.09391222274657858,0.4220398593200469,0,0,0.18757327080890973,0.007797270955165692,0.23446658851113716,0.010660980810234541,0.009164969450101833,0.10714285714285714,0.05687203791469194,0.10377358490566038,0.10460251046025104,0.09482758620689655,0.007936507936507936,0.0055248618784530384,0.0125,0.009887005649717515,0.013043478260869565,8,0.019184652278177457
"Serge Ibaka","TOR",59,1579,7.493540051679586,11.16504854368932,0.758495145631068,0.3424657534246575,5.370145631067961,0.21532846715328466,5.036407766990291,0.19880239520958085,0.20700060350030175,3.807493146512336,0.03045994517209869,0.015384615384615385,2.345415778251599,0.09612983770287141,1.4316174230886385,0.06482758620689655,0.08125819134993446,0.17630057803468208,0.2515527950310559,0.22727272727272727,0.21340388007054673,0.16791044776119404,0.11388888888888889,0.11151079136690648,0.03067484662576687,0.06379310344827586,0.06896551724137931,21,0.06542056074766354
"Norman Powell","TOR",56,1575,3.119376124775045,5.402160864345738,0.27010804321728693,0.1111111111111111,2.6710684273709484,0.10620525059665871,2.460984393757503,0.09773539928486293,0.10196779964221825,0.8393285371702638,0,0,0.5095923261390888,0.021683673469387755,0.32973621103117506,0.015089163237311385,0.018506278916060808,0.09392265193370165,0.11550151975683891,0.11564625850340136,0.09895833333333333,0.09505703422053231,0.02981029810298103,0.01824817518248175,0.0070921985815602835,0.012477718360071301,0.023809523809523808,11,0.040145985401459854
"Terence Davis","TOR",75,1263,4.714640198511166,7.512456880030663,0.22997316979685703,0.08108108108108109,3.334610962054427,0.13302752293577982,3.947872748179379,0.15701219512195122,0.1450381679389313,1.9391634980988592,0.03802281368821293,0.014705882352941176,0.8745247148288974,0.035168195718654434,1.026615969581749,0.048214285714285716,0.04118616144975288,0.08996539792387544,0.1646586345381526,0.1724137931034483,0.15502183406113537,0.16161616161616163,0.03550295857988166,0.04950495049504951,0.008771929824561403,0.05895691609977324,0.008403361344537815,8,0.03773584905660377
"Marc Gasol","TOR",48,1241,5.665119876256767,10.02710027100271,0.7355787843592722,0.296875,4.3747580332946185,0.17357910906298002,4.916763453348819,0.19389312977099238,0.18376722817764166,1.313248358439552,0,0,0.8883738895326381,0.038917089678511,0.4248744689069139,0.018998272884283247,0.02905982905982906,0.16666666666666666,0.20224719101123595,0.12878787878787878,0.1900647948164147,0.203125,0.048109965635738834,0.03827751196172249,0.01098901098901099,0.02054794520547945,0.014184397163120567,4,0.024390243902439025
"Rondae Hollis-Jefferson","TOR",63,1152,6.079664570230608,7.342511472674176,0.6257822277847309,0.2112676056338028,2.920317062995411,0.12658227848101267,3.796412181894034,0.1590909090909091,0.1431111111111111,4.804045512010114,0.04214075010535188,0.015625,3.497682258744206,0.13651315789473684,1.2642225031605563,0.05338078291814947,0.09658119658119659,0.09387755102040816,0.14485981308411214,0.1702127659574468,0.1462140992167102,0.18518518518518517,0.15615615615615616,0.13142857142857142,0.08,0.05568445475638051,0.04580152671755725,24,0.16216216216216217
"Patrick McCaw","TOR",37,908,2.2805621850967914,3.552492046659597,0.21208907741251326,0.07142857142857142,1.855779427359491,0.07709251101321586,1.4846235418875928,0.0639269406392694,0.07062780269058296,1.0079575596816976,0,0,0.636604774535809,0.02526315789473684,0.3713527851458886,0.01715686274509804,0.021517553793884484,0.0871559633027523,0.06060606060606061,0.08450704225352113,0.06333333333333334,0.06521739130434782,0.022727272727272728,0.0379746835443038,0.010309278350515464,0.012903225806451613,0.030612244897959183,6,0.07058823529411765
