"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Bam Adebayo","MIA",76,2554,7.601598284767567,11.539961013645224,1.0721247563352827,0.4583333333333333,5.204678362573099,0.21707317073170732,5.2631578947368425,0.21809369951534732,0.21758508914100486,3.6640031183005264,0.05846813486649776,0.021897810218978103,2.221789124926915,0.09405940594059406,1.3837458585071136,0.06953966699314397,0.08284818629646216,0.1515837104072398,0.24524714828897337,0.27099236641221375,0.23221757322175732,0.1702127659574468,0.1066350710900474,0.10371819960861056,0.05734767025089606,0.0712401055408971,0.06463878326996197,29,0.09698996655518395
"Duncan Robinson","MIA",77,2266,2.6620117826751035,5.100700525394045,0.19702276707530647,0.08571428571428572,2.23292469352014,0.09418282548476455,2.670753064798599,0.11101000909918107,0.10265811182401467,0.23923444976076555,0.06524575902566333,0.028037383177570093,0.13049151805132667,0.006,0.04349717268377556,0.001998001998001998,0.00399800099950025,0.08311688311688312,0.09292035398230089,0.11382113821138211,0.10882708585247884,0.11764705882352941,0.005649717514124294,0.007352941176470588,0.004201680672268907,0.002663115845539281,0,3,0.008174386920980926
"Jimmy Butler","MIA",62,2094,4.821703589622083,6.995003568879372,0.023792529145848205,0.008928571428571428,3.283369022127052,0.13883299798792756,3.6878420176064717,0.15562248995983935,0.14723618090452262,2.6663520528551206,0.023596035865974516,0.008,1.8404907975460123,0.07442748091603053,0.8022652194431336,0.041820418204182044,0.06018269747447609,0.14127423822714683,0.11764705882352941,0.1778846153846154,0.1411917098445596,0.20535714285714285,0.09836065573770492,0.07126948775055679,0.04291845493562232,0.04201680672268908,0.04128440366972477,28,0.07608695652173914
"Kendrick Nunn","MIA",68,1977,2.28236467947119,4.039900249376559,0,0,1.770573566084788,0.07853982300884955,2.2693266832917707,0.09238578680203045,0.08575966119640022,0.5239520958083832,0,0,0.34930139720558884,0.014447884416924664,0.17465069860279442,0.008827238335435058,0.01191827468785471,0.07886435331230283,0.08542713567839195,0.06349206349206349,0.08620689655172414,0.11255411255411256,0.01440922190201729,0.010362694300518135,0.0211864406779661,0.010291595197255575,0.004761904761904762,11,0.024553571428571428
"Goran Dragic","MIA",63,1800,2.76303253028447,4.62253829321663,0.10940919037199125,0.037383177570093455,1.8326039387308535,0.07710011507479862,2.6805251641137855,0.11149032992036405,0.09439359267734554,0.9211595773503116,0,0,0.4876727174207532,0.02258469259723965,0.4334868599295584,0.019801980198019802,0.02118380062305296,0.06432748538011696,0.08238636363636363,0.09142857142857143,0.11398176291793313,0.10407239819004525,0.013201320132013201,0.03715170278637771,0.011695906432748537,0.022222222222222223,0.013452914798206279,15,0.03731343283582089
"Tyler Herro","MIA",59,1638,3.5901271503365746,6.674684305472039,0.5111244738424534,0.16346153846153846,2.6157546602525557,0.11182519280205655,3.5478051713770293,0.1476846057571965,0.12999365884590997,0.5358737719559392,0,0,0.20839535576064305,0.009198423127463863,0.3274784161952962,0.015558698727015558,0.01226158038147139,0.10784313725490197,0.09477124183006536,0.15060240963855423,0.1454248366013072,0.15508021390374332,0.0037313432835820895,0.016778523489932886,0.005128205128205128,0.01486988847583643,0.01775147928994083,2,0.005681818181818182
"Derrick Jones Jr.","MIA",63,1418,4.16303779829298,5.900621118012422,0.4830917874396135,0.14583333333333334,2.4499654934437545,0.1080669710806697,2.9675638371290547,0.12320916905444126,0.11586715867158671,2.391839606049947,0.035174111853675694,0.010526315789473684,1.5828350334154062,0.0706436420722135,0.7738304607808653,0.03565640194489465,0.05342902711323764,0.10727969348659004,0.11538461538461539,0.09558823529411764,0.1087378640776699,0.16393442622950818,0.07172995780590717,0.08064516129032258,0.05263157894736842,0.032119914346895075,0.04666666666666667,12,0.08633093525179857
"Kelly Olynyk","MIA",71,1355,5.906495360456817,10.175564313865998,1.4331780723754926,0.43478260869565216,4.335363668935865,0.19055118110236222,4.40702257255464,0.1852409638554217,0.1878367975365666,1.670814077497334,0.07109847138286526,0.02666666666666667,0.67543547813722,0.03166666666666667,0.9242801279772485,0.04213938411669368,0.03697617091207888,0.1417004048582996,0.20491803278688525,0.25,0.19721115537848605,0.14814814814814814,0.03153153153153153,0.044642857142857144,0.012987012987012988,0.043478260869565216,0.03821656050955414,5,0.024509803921568627
"Meyers Leonard","MIA",51,1034,6.277160791887977,11.068334937439847,0.9624639076034649,0.39215686274509803,5.19730510105871,0.21135029354207435,4.908565928777671,0.20278330019880716,0.20710059171597633,1.4534883720930232,0,0,0.872093023255814,0.03614457831325301,0.5813953488372093,0.028037383177570093,0.032397408207343416,0.18787878787878787,0.21304347826086956,0.2413793103448276,0.19592875318066158,0.22727272727272727,0.038461538461538464,0.04072398190045249,0.024793388429752067,0.027777777777777776,0.028846153846153848,0,0
"Jae Crowder","MIA",24,656,4.920458749537551,8.682855040470935,0.44150110375275936,0.21428571428571427,3.752759381898455,0.16721311475409836,4.488594554819721,0.1955128205128205,0.18152350081037277,1.1160714285714286,0.0744047619047619,0.025,0.44642857142857145,0.01948051948051948,0.5952380952380952,0.025236593059936908,0.0224,0.12605042016806722,0.16666666666666666,0.25,0.2033195020746888,0.16901408450704225,0.023076923076923078,0.017391304347826087,0.015873015873015872,0.02145922746781116,0.03571428571428571,0,0
"Andre Iguodala","MIA",25,525,4.063926940639269,6.323396567299007,0.27100271002710025,0.08333333333333333,3.3423667570009035,0.14068441064638784,2.710027100271003,0.1214574898785425,0.13137254901960785,1.7543859649122806,0,0,0.6463527239150508,0.03286384976525822,1.10803324099723,0.0449438202247191,0.03958333333333333,0.18181818181818182,0.12037037037037036,0.10714285714285714,0.10582010582010581,0.1724137931034483,0.044444444444444446,0.022727272727272728,0.02857142857142857,0.04145077720207254,0.05405405405405406,2,0.04
"Justise Winslow","MIA",11,352,4.860186418109188,7.589880159786951,0.2663115845539281,0.09090909090909091,2.5299600532623168,0.12837837837837837,4.793608521970706,0.18848167539267016,0.16224188790560473,2.130492676431425,0,0,1.3315579227696406,0.05128205128205128,0.7989347536617842,0.044444444444444446,0.048484848484848485,0.12962962962962962,0.11320754716981132,0.14634146341463414,0.2108843537414966,0.11363636363636363,0.07575757575757576,0.05063291139240506,0.02,0.04081632653061224,0.05405405405405406,5,0.0684931506849315
"Chris Silva","MIA",44,346,8.731808731808732,9.12863070539419,1.1065006915629323,0.2962962962962963,3.872752420470263,0.19047619047619047,4.149377593360996,0.1744186046511628,0.18181818181818182,8.333333333333334,0.4166666666666667,0.125,5,0.2155688622754491,2.9166666666666665,0.1320754716981132,0.17484662576687116,0.17391304347826086,0.2653061224489796,0.10344827586206896,0.1984126984126984,0.10869565217391304,0.22666666666666666,0.2222222222222222,0.19148936170212766,0.10569105691056911,0.2222222222222222,1,0.0625
"James Johnson","MIA",18,281,4.581497797356828,7.705779334500876,0.5253940455341506,0.1875,3.852889667250438,0.16923076923076924,3.327495621716287,0.12837837837837837,0.1474820143884892,1.4184397163120568,0.1773049645390071,0.07142857142857142,0.5319148936170213,0.02459016393442623,0.7092198581560284,0.03333333333333333,0.028925619834710745,0.18333333333333332,0.08695652173913043,0.2916666666666667,0.12389380530973451,0.14285714285714285,0.023255813953488372,0.038461538461538464,0,0.034482758620689655,0.030303030303030304,1,0.02702702702702703
"Solomon Hill","MIA",11,187,2.6888604353393086,4.050632911392405,0.25316455696202533,0.1,1.7721518987341771,0.07777777777777778,2.0253164556962027,0.08695652173913043,0.08241758241758242,1.2953367875647668,0,0,0.7772020725388601,0.03488372093023256,0.5181347150259067,0.02197802197802198,0.02824858757062147,0,0.13636363636363635,0.07692307692307693,0.0821917808219178,0.10526315789473684,0,0.09090909090909091,0,0,0.13333333333333333,2,0.07142857142857142
