"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Josh Okogie","MIN",62,1547,-4.489395197858556,108.72040755169314,113.2098027495517,13.784836679652383,0.15454545454545454,0.36764705882352944,0.30952380952380953,0.25,0.7770472205618649,0.7471607890017932,0.029886431560071727,0.4781829049611476,0.2390914524805738,0.029886431560071727,0.029886431560071727,0,0.41841004184100417,0.5384615384615384,2.0322773460848773,32,36,0.029886431560071727
"Jarrett Culver","MIN",63,1506,-3.0890141017057715,108.52448853068816,111.61350263239393,15.251084934903906,0.19463087248322147,0.3739130434782609,0.39285714285714285,0.08333333333333333,1.1768349334159183,0.9910188912976153,0.18581604211830288,0.49550944564880767,0.40260142458965625,0.09290802105915144,0.03096934035305048,0.1548467017652524,0.7432641684732115,0.631578947368421,1.7652524001238774,21,36,0
"Andrew Wiggins","MIN",42,1455,-3.9047216718004307,110.14915693904021,114.05387861084064,28.14526588845655,0.23863636363636365,0.38961038961038963,0.3418803418803419,0.25,1.1684518013631937,0.8763388510223953,0.2921129503407984,0.3894839337877313,0.32456994482310936,0.16228497241155468,0.09737098344693282,0.19474196689386564,0.6815968841285297,0.5833333333333334,0.9412528399870173,10,19,0.03245699448231094
"Robert Covington","MIN",48,1411,-2.0094569422553263,111.1334002006018,113.14285714285714,18.488799732530925,0.22727272727272727,0.3333333333333333,0.15,0.1,1.5126050420168067,1.3445378151260505,0.16806722689075632,0.6050420168067226,0.6722689075630253,0.06722689075630252,0.03361344537815126,0.13445378151260504,0.907563025210084,0.6,2.689075630252101,39,41,0.03361344537815126
"Karl-Anthony Towns","MIN",35,1187,-1.5573232851859586,116.11764705882354,117.6749703440095,29.647058823529413,0.16770186335403728,0.3125,0.37735849056603776,0.2916666666666667,1.66073546856465,1.6211941478845393,0.039541320680110716,1.0280743376828787,0.5931198102016607,0,0.039541320680110716,0,0.8699090549624358,0.5238095238095238,1.3048635824436536,11,22,0.19770660340055357
"Jeff Teague","MIN",34,945,-4.3615072644510775,109.9455714992578,114.30707876370889,21.0786739238001,0.18,0.3958333333333333,0.3283582089552239,0,0.6480558325024925,0.5483549351944168,0.09970089730807577,0.09970089730807577,0.19940179461615154,0.24925224327018944,0.09970089730807577,0,0.3988035892323031,0.6153846153846154,1.2462612163509472,13,12,0
"Shabazz Napier","MIN",36,856,-3.436399217221137,105.71428571428572,109.15068493150685,17.032967032967033,0.2037037037037037,0.375,0.2857142857142857,0,0.3835616438356164,0.3287671232876712,0.0547945205479452,0.2191780821917808,0.1095890410958904,0,0,0.0547945205479452,0.3287671232876712,0.8571428571428571,2.191780821917808,19,21,0
"Gorgui Dieng","MIN",46,778,-4.327488179386137,100.37336652146857,104.7008547008547,17.734909769757312,0.1917808219178082,0.38235294117647056,0.16666666666666666,0.23809523809523808,2.5641025641025643,2.503052503052503,0.06105006105006105,1.8315018315018314,0.6105006105006106,0.06105006105006105,0,0.06105006105006105,1.8925518925518925,0.7380952380952381,2.258852258852259,17,20,0.3052503052503053
"Treveon Graham","MIN",33,663,-6.943834537575583,104.81667864845434,111.76051318602994,10.4960460100647,0.1111111111111111,0.6176470588235294,0.1875,0,0.14255167498218105,0.14255167498218105,0,0.07127583749109052,0.07127583749109052,0,0,0,0,0,1.2116892373485388,8,9,0
"Keita Bates-Diop","MIN",37,646,-11.399475787393115,100.36523009495983,111.76470588235294,15.120525931336742,0.21666666666666667,0.37037037037037035,0.48,0.5,1.4524328249818446,0.944081336238199,0.5083514887436456,0.6535947712418301,0.29048656499636893,0,0.07262164124909223,0.4357298474945534,0.944081336238199,0.65,1.2345679012345678,8,9,0.07262164124909223
"Jordan McLaughlin","MIN",30,590,-5.923557404477492,108.13771517996871,114.06127258444619,16.431924882629108,0.2702702702702703,0.16129032258064516,0.5833333333333334,1,0.31421838177533384,0.31421838177533384,0,0.31421838177533384,0,0,0,0,0.2356637863315004,0.75,2.670856245090338,15,19,0
"Jake Layman","MIN",23,505,1.762924849718388,109.23623445825933,107.47330960854093,16.429840142095916,0.1956521739130435,0.5925925925925926,0.23529411764705882,0.3333333333333333,0.8896797153024911,0.800711743772242,0.08896797153024912,0.44483985765124556,0.35587188612099646,0,0,0.08896797153024912,0.44483985765124556,0.5,1.5124555160142348,9,8,0
"Naz Reid","MIN",30,495,-0.165117362657611,110.69418386491557,110.85930122757318,21.857410881801126,0.13114754098360656,0.4,0.2631578947368421,0,2.0774315391879132,2.0774315391879132,0,1.4164305949008498,0.6610009442870632,0,0,0,1.0387157695939566,0.5,1.7941454202077431,8,11,0.09442870632672333
"Kelan Martin","MIN",31,495,-1.9420170907159786,103.25278810408922,105.1948051948052,16.821561338289964,0.16417910447761194,0.2727272727272727,0.3157894736842105,0.1111111111111111,0.8348794063079777,0.7421150278293135,0.09276437847866419,0.46382189239332094,0.18552875695732837,0.09276437847866419,0,0.09276437847866419,0.2782931354359926,0.3333333333333333,0.6493506493506493,2,5,0.09276437847866419
"Malik Beasley","MIN",14,463,-8.104442651024542,113.26732673267327,121.37176938369781,27.326732673267326,0.16666666666666666,0.21739130434782608,0.375,0.4,0.1988071570576541,0.1988071570576541,0,0,0.1988071570576541,0,0,0,0.09940357852882704,0.5,0.8946322067594433,2,7,0
"Juancho Hernangomez","MIN",14,411,-7.214239158905258,114.44321940463065,121.6574585635359,18.30209481808159,0.1794871794871795,0.2,0.375,0,0.4419889502762431,0.3314917127071823,0.11049723756906077,0.3314917127071823,0,0,0,0.11049723756906077,0.4419889502762431,1,1.5469613259668509,6,8,0
"D'Angelo Russell","MIN",12,392,-2.257809551239305,114.46613088404132,116.72394043528064,28.932261768082665,0.2112676056338028,0.3,0.1,0.13636363636363635,0.4581901489117984,0.4581901489117984,0,0.4581901489117984,0,0,0,0,0.2290950744558992,0.5,1.9473081328751431,6,11,0
"Noah Vonleh","MIN",29,347,-6.267022696929246,99.73297730307075,106,11.348464619492656,0.08333333333333333,0.3125,0.1,0,0.8,0.8,0,0.4,0.4,0,0,0,0.4,0.5,1.4666666666666666,4,7,0.4
"James Johnson","MIN",14,338,-11.08013876235195,108.78828229027962,119.86842105263159,19.174434087882823,0.25925925925925924,0.5,0.4,0,2.5,2.1052631578947367,0.39473684210526316,1.0526315789473684,0.9210526315789473,0.13157894736842105,0,0.39473684210526316,1.7105263157894737,0.6842105263157895,2.5,8,11,0
"Jordan Bell","MIN",27,235,-0.7400102560056752,108.76494023904384,109.50495049504951,12.749003984063744,0.14285714285714285,0.4666666666666667,0.4,1,1.9801980198019802,1.9801980198019802,0,1.386138613861386,0.594059405940594,0,0,0,1.386138613861386,0.7,0.39603960396039606,1,1,0
"Jaylen Nowell","MIN",15,151,2.098451034621249,102.4024024024024,100.30395136778115,17.117117117117118,0.13636363636363635,0.25,0.3333333333333333,0,0.303951367781155,0.303951367781155,0,0,0.303951367781155,0,0,0,0.303951367781155,1,0.9118541033434651,0,3,0
"Allen Crabbe","MIN",9,131,-17.545190241435975,97.26962457337883,114.81481481481481,7.849829351535837,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jarred Vanderbilt","MIN",2,5,-90.15151515151514,18.181818181818183,108.33333333333334,18.181818181818183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jacob Evans","MIN",2,4,83.63636363636363,163.63636363636363,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
