"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Dewayne Dedmon","SAC",34,541,-3.7586142984717554,106.75799086757992,110.51660516605166,12.511415525114156,0.14035087719298245,0.3684210526315789,0.23529411764705882,0.2857142857142857,2.3985239852398523,2.3985239852398523,0,1.014760147601476,1.1992619926199262,0.18450184501845018,0,0,1.2915129151291513,0.5384615384615384,1.3837638376383763,4,11,0
"Yogi Ferrell","SAC",50,530,-2.4755799755799757,106.13553113553114,108.6111111111111,19.23076923076923,0.24528301886792453,0.625,0.375,0.13636363636363635,0.37037037037037035,0.37037037037037035,0,0.18518518518518517,0.18518518518518517,0,0,0,0.18518518518518517,0.5,1.6666666666666667,8,10,0
"Marvin Bagley III","SAC",13,334,-13.068719631476,104.34782608695652,117.41654571843252,21.44927536231884,0.16666666666666666,0.2857142857142857,0.2647058823529412,0.125,1.741654571843251,1.741654571843251,0,0.8708272859216255,0.8708272859216255,0,0,0,1.4513788098693758,0.8333333333333334,0.8708272859216255,2,4,0.14513788098693758
"Justin James","SAC",36,232,-1.1348310511159951,101.23203285420945,102.36686390532543,16.016427104722794,0.16666666666666666,0.2,0.3,0.1111111111111111,1.7751479289940828,1.7751479289940828,0,0.591715976331361,1.183431952662722,0,0,0,0.591715976331361,0.3333333333333333,1.183431952662722,0,6,0
"Alex Len","SAC",15,225,4.161447459986093,106.66666666666667,102.50521920668058,12.083333333333334,1,0.5,0.2727272727272727,0,3.1315240083507305,2.7139874739039667,0.4175365344467641,1.0438413361169103,1.4613778705636744,0.20876826722338204,0.20876826722338204,0.20876826722338204,2.2964509394572024,0.7333333333333333,0.6263048016701461,0,3,0
"DaQuan Jeffries","SAC",13,141,0.6329113924050631,113.92405063291139,113.29113924050633,15.822784810126583,0.3076923076923077,0.5,0,0,0.31645569620253167,0.31645569620253167,0,0,0.31645569620253167,0,0,0,0,0,1.2658227848101267,0,4,0
"Anthony Tolliver","SAC",9,82,-1.88551468491589,114.88095238095238,116.76646706586827,4.761904761904762,0.38461538461538464,0,0,0,0.5988023952095808,0.5988023952095808,0,0,0.5988023952095808,0,0,0,0.5988023952095808,1,2.395209580838323,2,2,0
"Jabari Parker","SAC",6,80,20.84269321838383,127.47252747252747,106.62983425414365,21.428571428571427,0,0.3333333333333333,0,0.25,0.5524861878453039,0.5524861878453039,0,0.5524861878453039,0,0,0,0,0,0,1.6574585635359116,2,1,0
"Wenyen Gabriel","SAC",11,61,-18.585352269562804,95.48872180451127,114.07407407407406,9.774436090225564,0.14285714285714285,0,0.25,0,1.4814814814814814,0.7407407407407407,0.7407407407407407,0.7407407407407407,0,0,0.7407407407407407,0,0.7407407407407407,0.5,2.2222222222222223,2,1,0
"Corey Brewer","SAC",5,33,8.422806368011848,123.28767123287672,114.86486486486487,6.8493150684931505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405405405405405,3,1,0
"Caleb Swanigan","SAC",7,23,-26.065688329839276,81.48148148148148,107.54716981132074,5.555555555555555,0,0,0,1,3.7735849056603774,1.8867924528301887,1.8867924528301887,0,1.8867924528301887,0,1.8867924528301887,0,3.7735849056603774,1,1.8867924528301887,0,1,0
"Eric Mika","SAC",1,19,17.307692307692307,125,107.6923076923077,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Guy","SAC",3,10,-45.83333333333333,91.66666666666667,137.5,16.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
