"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Donovan Mitchell","UTA",74,2545,2.6420628852347363,114.92479753181642,112.28273464658169,32.819128422676435,0.18874172185430463,0.3949579831932773,0.34051724137931033,0.13157894736842105,0.28968713789107764,0.2703746620316725,0.019312475859405175,0.23174971031286212,0.03862495171881035,0,0,0.019312475859405175,0.19312475859405176,0.6666666666666666,1.429123213595983,11,63,0.0772499034376207
"Rudy Gobert","UTA",73,2523,6.2297812263517045,115.97968353193984,109.74990230558812,16.565735495213907,0,0.2517985611510791,0.23404255319148937,0,2.77452129738179,2.7159046502540054,0.05861664712778429,1.7194216490816725,0.8987885892926925,0.09769441187964048,0.019538882375928098,0.039077764751856196,1.6998827667057443,0.6126760563380281,1.0550996483001172,8,46,0.09769441187964048
"Joe Ingles","UTA",77,2302,5.799080348410698,114.94646680942184,109.14738646101114,15.396145610278372,0.1608695652173913,0.35294117647058826,0.32653061224489793,0.25,0.23564695801199656,0.12853470437017994,0.10711225364181662,0.04284490145672665,0.0856898029134533,0,0,0.10711225364181662,0.1928020565552699,0.8181818181818182,1.4781491002570695,27,42,0
"Royce O'Neale","UTA",76,2218,5.259913781689107,116.28737170905846,111.02745792736935,9.883980365908076,0.24324324324324326,0.35,0.5714285714285714,0,0.7528786536758193,0.7528786536758193,0,0.3985828166519043,0.33215234720992026,0.022143489813994686,0,0,0.42072630646589904,0.5588235294117647,1.4393268379096547,18,47,0
"Bojan Bogdanovic","UTA",63,2083,5.546029802000405,115.32863849765258,109.78260869565217,27.676056338028168,0.17669172932330826,0.3707865168539326,0.3875968992248062,0.13333333333333333,0.16540642722117202,0.16540642722117202,0,0.11814744801512288,0.023629489603024575,0.023629489603024575,0,0,0.04725897920604915,0.2857142857142857,0.8034026465028355,2,32,0.023629489603024575
"Mike Conley","UTA",50,1454,2.1890507347523283,113.58274351196494,111.39369277721262,22.851365015166834,0.20625,0.2682926829268293,0.2358490566037736,0.25,0.2034587995930824,0.2034587995930824,0,0.1356391997287216,0.0339097999321804,0.0339097999321804,0,0,0.1017293997965412,0.5,1.356391997287216,13,27,0
"Jordan Clarkson","UTA",47,1184,4.429229480737007,118.58333333333333,114.15410385259632,27.916666666666668,0.16759776536312848,0.4473684210526316,0.37777777777777777,0.14285714285714285,0.33500837520938026,0.33500837520938026,0,0.20938023450586266,0.12562814070351758,0,0,0,0.2931323283082077,0.875,1.340033500837521,13,19,0
"Georges Niang","UTA",71,1011,-0.9030777601665534,112.60911736178467,113.51219512195122,18.962172647914645,0.25,0.7692307692307693,0.46875,0.2,0.24390243902439024,0.1951219512195122,0.04878048780487805,0.04878048780487805,0.14634146341463414,0,0,0.04878048780487805,0.1951219512195122,0.8,0.8780487804878049,3,15,0.04878048780487805
"Emmanuel Mudiay","UTA",57,883,-2.2586870348474406,108.46531949754234,110.72400653238977,21.026761332605133,0.19642857142857142,0.29545454545454547,0.19047619047619047,0.10526315789473684,0.5988023952095808,0.5988023952095808,0,0.2721829069134458,0.21774632553075668,0.10887316276537834,0,0,0.4899292324442025,0.8181818181818182,1.30647795318454,12,12,0
"Tony Bradley","UTA",63,707,0.3860930354756249,113.64576154376293,113.25966850828729,13.232253618194349,0,0.3673469387755102,0.3888888888888889,0,2.4171270718232045,2.4171270718232045,0,1.2430939226519337,1.1049723756906078,0.06906077348066299,0,0,1.2430939226519337,0.5142857142857142,1.1049723756906078,4,12,0.20718232044198895
"Jeff Green","UTA",30,553,-8.829333267556308,102.8169014084507,111.64623467600701,19.54225352112676,0.18461538461538463,0.22727272727272727,0.391304347826087,0,0.8756567425569177,0.8756567425569177,0,0.43782837127845886,0.3502626970227671,0.08756567425569177,0,0,0.43782837127845886,0.5,1.0507880910683012,2,10,0
"Ed Davis","UTA",28,303,-16.222520675761643,98.67109634551495,114.89361702127658,3.488372093023256,0,0.23076923076923078,0.36363636363636365,0,1.4729950900163666,1.4729950900163666,0,1.309328968903437,0.16366612111292964,0,0,0,0.6546644844517185,0.4444444444444444,1.800327332242226,4,7,0
"Juwan Morgan","UTA",26,212,17.561057349922493,121.68949771689498,104.12844036697247,7.9908675799086755,0.36363636363636365,0.5714285714285714,0,0,0.45871559633027525,0.45871559633027525,0,0.22935779816513763,0.22935779816513763,0,0,0,0.22935779816513763,0.5,0.6880733944954128,1,2,0
"Rayjon Tucker","UTA",21,173,-7.628967130835136,107.71349862258954,115.34246575342466,16.2534435261708,0.06666666666666667,0.3333333333333333,0.4,0.5,0.273972602739726,0,0.273972602739726,0,0,0,0,0.273972602739726,0.273972602739726,1,0.273972602739726,1,0,0
"Miye Oni","UTA",12,123,-10.57741935483871,111.6,122.1774193548387,13.2,0.13333333333333333,0.3333333333333333,0,0.5,1.2096774193548387,1.2096774193548387,0,1.2096774193548387,0,0,0,0,0.8064516129032258,0.6666666666666666,2.0161290322580645,2,3,0
"Jarrell Brantley","UTA",11,109,-18.964912280701753,92,110.96491228070177,9.333333333333334,0.15384615384615385,0.4,0.4,0,2.6315789473684212,2.6315789473684212,0,1.7543859649122806,0.8771929824561403,0,0,0,1.7543859649122806,0.6666666666666666,1.3157894736842106,2,1,0
