"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Joe Harris","BKN",71,2195,4619,22.320848668542975,4.633037453994371,8.421736306559861,0.5501285347043702,3.875297683481273,9.049577830699285,0.42822966507177035,0.42822966507177035,1.4288807101104135,7.101104135094176,2.164970772894566,11.17124918813596,0.45464386230785886,0.7663551401869159,0.803921568627451,0.9608938547486033,0.5179677819083024,0.5387304832713754,0.5978934324659232,0.6080283353010626,0.43299415457891316,1.212383632820957,0.14395886889460155,0.043299415457891316,0.004784688995215311,18.213058419243985
"Spencer Dinwiddie","BKN",64,1994,4157,31.705556891989417,7.240798652874669,14.938657685831128,0.48470209339774556,2.958864565792639,9.622323791195575,0.3075,0.31139240506329113,8.34736588886216,2.549915804666827,11.931681501082512,4.402213134471975,4.474380562905941,0.1760797342192691,0.17785234899328858,0.4959349593495935,0.3917727717923604,0.5204241124260355,0.4755142017629775,0.5400495458298926,0.1443348568679336,1.2027904738994468,0.08051529790660225,0.0721674284339668,0.0075,29.369292843491184
"Jarrett Allen","BKN",74,1984,4136,19.729206963249517,7.640232108317215,11.677949709864604,0.6542443064182195,0,0.1450676982591876,0,0,4.448742746615087,12.282398452611218,2.998065764023211,0,0,0.8037974683544303,0.951310861423221,0,0.012269938650306749,0.5687390593047035,0.6462167689161554,0.6623376623376623,2.369439071566731,1.1363636363636365,0.09730848861283643,0,0,15.001065416577882
"Garrett Temple","BKN",66,1867,3927,17.545199898141075,2.6228673287496815,5.449452508276038,0.48130841121495327,3.463203463203463,10.74611662846957,0.3222748815165877,0.32304038004750596,1.9098548510313216,3.157626687038452,2.0881079704609116,8.938120702826586,1.4514896867838045,0.6019417475728155,0.62,0.8602941176470589,0.6635220125786163,0.5366188976377952,0.4827044025157233,0.5096296296296297,0.15278838808250572,0.5347593582887701,0.09813084112149532,0.15278838808250572,0.014218009478672985,16.64423508299686
"Taurean Prince","BKN",64,1857,3887,19.88680216104965,3.3959351685104195,7.923848726524311,0.42857142857142855,3.7561101106251606,11.088242860818111,0.33874709976798145,0.34192037470725994,1.8266014921533316,3.910470800102907,2.8813995369179315,9.879084126575766,1.389246205299717,0.5757575757575758,0.5891472868217055,0.8767123287671232,0.5832205683355887,0.5375627891156463,0.4749661705006766,0.493573264781491,0.15436068947774634,0.6431695394906097,0.08116883116883117,0.051453563159248775,0.004640371229698376,20.438121047877146
"Caris LeVert","BKN",49,1469,3073,30.035795639440288,8.102831109664823,18.353400585746826,0.44148936170212766,2.8961926456231697,7.84249918646274,0.36929460580912865,0.36929460580912865,5.141555483241133,3.839895867230719,12.365766352098927,4.100227790432802,4.5883501464367065,0.23694779116465864,0.2489451476793249,0.47191011235955055,0.2993788819875776,0.49131254658385093,0.4751552795031056,0.5139508928571429,0.780995769606248,1.464367068011715,0.0797872340425532,0.03254149040026033,0.004149377593360996,29.118230791040542
"DeAndre Jordan","BKN",56,1234,2580,18.023255813953487,7.403100775193798,11.124031007751938,0.6655052264808362,0,0,0,0,3.2170542635658914,11.007751937984496,3.798449612403101,0,0,0.743455497382199,0.9466666666666667,0,0,0.6017080139372822,0.6655052264808362,0.6858407079646017,3.1782945736434107,0.7364341085271318,0.06620209059233449,0,0,14.028532608695652
"Timothe Luwawu-Cabarrot","BKN",51,984,2083,20.59529524723956,2.9764762361977914,6.1929908785405665,0.4806201550387597,3.600576092174748,9.553528564570332,0.3768844221105528,0.38071065989847713,3.8406144983197312,3.6485837734037445,2.304368698991839,10.801728276524244,0,0.6129032258064516,0.6666666666666666,1,0.6067073170731707,0.5475726153846153,0.5320121951219512,0.573170731707317,0.4800768122899664,1.200192030724916,0.1937984496124031,0.14402304368698993,0.01507537688442211,17.347368421052632
"Rodions Kurucs","BKN",51,742,1600,14.8125,3.5625,6.1875,0.5757575757575758,2.0625,6.125,0.336734693877551,0.336734693877551,1.5,5.875,1.25,6,0.1875,0.8245614035087719,0.9215686274509803,0.9696969696969697,0.49746192893401014,0.550428426395939,0.5406091370558376,0.5486111111111112,0.75,0.875,0.1414141414141414,0,0,14.723926380368098
"Wilson Chandler","BKN",35,734,1527,13.425016371971186,2.423051735428946,4.060248853962017,0.5967741935483871,2.423051735428946,7.9240340537000655,0.30578512396694213,0.30578512396694213,1.309757694826457,2.4885396201702683,2.357563850687623,7.269155206286837,0,0.5135135135135135,0.5277777777777778,1,0.6612021857923497,0.5265724043715847,0.505464480874317,0.5310880829015544,0.13097576948264572,0.26195153896529144,0.06451612903225806,0,0,13.190005810575247
"Kyrie Irving","BKN",20,658,1405,39.00355871886121,10.177935943060499,19.501779359430603,0.5218978102189781,3.98576512455516,10.1067615658363,0.39436619718309857,0.3971631205673759,6.690391459074733,4.128113879003559,16.227758007117437,4.270462633451957,7.686832740213523,0.20279720279720279,0.20863309352517986,0.35714285714285715,0.34134615384615385,0.4929163043478261,0.5456730769230769,0.592391304347826,0.5693950177935944,1.1387900355871887,0.058394160583941604,0,0,32.405063291139236
