"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Langston Galloway","DET",66,1702,3463,19.549523534507653,3.003176436615651,6.092982962749062,0.4928909952606635,3.8117239387814035,9.558186543459428,0.3987915407854985,0.4,2.1079988449321396,4.273751082876119,1.7326017903551834,11.34854172682645,0.08663008951775916,0.7115384615384616,0.7254901960784313,0.9924242424242424,0.6107011070110702,0.5173500924214417,0.5571955719557196,0.5862676056338029,0.11550678602367889,0.34652035807103665,0.05687203791469194,0.057753393011839446,0.006042296072507553,15.47497446373851
"Andre Drummond","DET",49,1654,3345,26.00896860986547,10.732436472346786,19.671150971599403,0.5455927051671733,0.029895366218236172,0.6278026905829597,0.047619047619047616,0.05263157894736842,4.45440956651719,12.197309417040358,9.267563527653214,0.08968609865470852,0,0.5682451253481894,0.7311827956989247,1,0.030927835051546393,0.5154206794682422,0.5309278350515464,0.5471698113207547,4.783258594917788,2.42152466367713,0.12310030395136778,0.029895366218236172,0.047619047619047616,25.513428120063192
"Tony Snell","DET",59,1641,3294,14.389799635701275,2.0643594414086217,3.885853066180935,0.53125,3.096539162112933,7.710989678202793,0.4015748031496063,0.4031620553359684,0.9714632665452337,2.6715239829993926,1.4571948998178506,8.287795992714026,1.0018214936247722,0.6470588235294118,0.6470588235294118,0.8921568627450981,0.6649214659685864,0.5267950131233596,0.5785340314136126,0.594147582697201,0,0.21250758955676988,0.0546875,0.06071645415907711,0.007874015748031496,11.349036402569594
"Bruce Brown","DET",58,1634,3239,15.961716579191108,5.09416486569929,10.836677987033035,0.4700854700854701,1.018832973139858,2.9638777400432232,0.34375,0.34375,2.716887928372955,3.8900895338067305,6.298240197591849,2.9638777400432232,0.09262117937635073,0.38181818181818183,0.42857142857142855,0.9696969696969697,0.21476510067114093,0.5049061521252797,0.4798657718120805,0.5159680638722555,1.1114541525162087,1.3275702377276937,0.1225071225071225,0,0,16.42525280131183
"Christian Wood","DET",62,1325,2677,30.257751214045573,8.741128128502055,13.746731415763914,0.6358695652173914,2.017183414269705,5.229734777736272,0.38571428571428573,0.38848920863309355,6.72394471423235,12.476652969742249,5.00560328726186,5.603287261860292,0.44826298094882333,0.7136752136752137,0.8477157360406091,0.9259259259259259,0.2755905511811024,0.5279908284023669,0.6200787401574803,0.6596091205211726,2.764288382517744,1.1206574523720583,0.08152173913043478,0.03735524841240194,0.007142857142857143,23.036128604574078
"Derrick Rose","DET",50,1298,2691,33.5934596804162,12.040133779264215,22.519509476031214,0.5346534653465347,1.6722408026755853,5.4626532887402455,0.30612244897959184,0.3103448275862069,4.496469713861019,4.162021553325901,19.918246005202526,3.2329988851727984,1.7837235228539576,0.1728395061728395,0.1761006289308176,0.6444444444444445,0.1952191235059761,0.4878633821571238,0.5199203187250996,0.5574074074074075,0.4459308807134894,2.0066889632107023,0.0891089108910891,0.07432181345224824,0.013605442176870748,31.096345514950166
"Svi Mykhailiuk","DET",56,1265,2583,19.51219512195122,1.9744483159117305,4.645760743321719,0.425,4.452187379016648,11.033681765389083,0.40350877192982454,0.40425531914893614,2.2067363530778166,2.0905923344947737,1.8583042973286876,12.543554006968641,0.8130081300813008,0.5294117647058824,0.54,0.9391304347826087,0.7037037037037037,0.5397225,0.5518518518518518,0.5763888888888888,0.07742934572202866,0.8517228029423152,0.18333333333333332,0.07742934572202866,0.007017543859649123,17.041133771171793
"Markieff Morris","DET",44,988,2015,24.11910669975186,4.962779156327543,9.925558312655086,0.5,3.7220843672456576,9.379652605459057,0.3968253968253968,0.4032258064516129,3.0272952853598016,6.253101736972705,3.672456575682382,11.166253101736972,0,0.63,0.65625,1,0.48586118251928023,0.5105549222797927,0.5462724935732648,0.5731132075471698,0.3970223325062035,0.6451612903225806,0.065,0,0,22.04830053667263
"Luke Kennard","DET",28,922,1864,23.71244635193133,4.184549356223176,8.530042918454935,0.49056603773584906,3.9163090128755367,9.817596566523605,0.3989071038251366,0.3989071038251366,3.5944206008583692,3.9699570815450644,4.399141630901288,9.495708154506438,2.2532188841201717,0.47435897435897434,0.4868421052631579,0.8082191780821918,0.5350877192982456,0.5031394736842105,0.5482456140350878,0.5887096774193549,0.2145922746781116,0.6437768240343348,0.07547169811320754,0.0536480686695279,0.00546448087431694,19.752498810090433
"Thon Maker","DET",60,776,1537,18.282368249837347,4.6193884189980485,8.392973324658426,0.5503875968992248,1.431359791802212,4.163955757970071,0.34375,0.3492063492063492,4.749512036434613,7.026675341574496,2.2121014964216004,4.0988939492517895,0.1951854261548471,0.7605633802816901,0.8709677419354839,0.9545454545454546,0.3316062176165803,0.5215747395833333,0.538860103626943,0.5781893004115226,1.1711125569290826,0.8458035133376708,0.10077519379844961,0,0,16.628175519630485
