"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Tobias Harris","PHI",76,2618,5316,27.727614747930776,8.333333333333334,16.21519939804364,0.5139211136890951,2.5018811136192625,6.997742663656885,0.3575268817204301,0.3575268817204301,3.5553047404063207,7.750188111361926,8.91647855530474,6.433408577878104,1.072234762979684,0.4650112866817156,0.4940047961630695,0.8571428571428571,0.3014586709886548,0.49622528363047,0.5206645056726094,0.5515813253012049,0.9781790820165538,1.2039127163280663,0.07424593967517401,0.018811136192626036,0.002688172043010753,23.90471430951191
"Al Horford","PHI",71,2154,4418,18.696242643730194,5.251244907197827,10.117700316885468,0.5190156599552572,2.240832956088728,6.4961521050248985,0.34494773519163763,0.34494773519163763,1.4712539610683568,6.337709370755999,4.164780443639656,6.586690810321413,0.13580805794477138,0.603448275862069,0.6730769230769231,0.9797979797979798,0.391008174386921,0.4977088555858311,0.5183923705722071,0.5342820181112549,1.086464463558171,0.5658669081032142,0.05592841163310962,0.022634676324128564,0.003484320557491289,17.310414560161778
"Ben Simmons","PHI",57,2017,4185,22.389486260454003,8.912783751493428,15.292712066905615,0.5828125,0.04778972520908005,0.16726403823178015,0.2857142857142857,0.4,4.4205495818399045,9.03225806451613,8.793309438470729,0.14336917562724014,0,0.5067024128686327,0.5446685878962536,1,0.010819165378670788,0.5513781395348837,0.5811437403400309,0.5975765306122449,1.2425328554360813,0.7646356033452808,0.05,0,0,20.940625665035114
"Josh Richardson","PHI",59,1837,3742,21.966862640299304,5.424906467129877,11.357562800641368,0.4776470588235294,2.5387493319080705,7.402458578300374,0.34296028880866425,0.34296028880866425,3.5008017103153395,4.703367183324425,6.146445750935329,6.253340459647247,1.3629075360769642,0.43349753694581283,0.4536082474226804,0.8210526315789474,0.3945868945868946,0.4868013532763533,0.49216524216524216,0.5297542043984476,0.48102618920363444,0.9887760555852485,0.08705882352941176,0.18706574024585784,0.02527075812274368,20.72114258955748
"Joel Embiid","PHI",55,1651,3375,38.28148148148148,10.518518518518519,20.355555555555554,0.5167394468704513,1.8074074074074074,5.57037037037037,0.324468085106383,0.3279569892473118,11.822222222222223,9.837037037037037,11.2,4.888888888888889,0.5333333333333333,0.4676056338028169,0.5337620578778135,0.9016393442622951,0.21485714285714286,0.47243379152348225,0.5102857142857142,0.585232452142206,2.6074074074074076,1.3037037037037038,0.06404657933042213,0,0,33.01173402868318
"Furkan Korkmaz","PHI",76,1599,3318,21.30801687763713,2.9837251356238697,6.268836648583484,0.47596153846153844,4.309825195901145,10.910186859553948,0.39502762430939226,0.3961218836565097,2.4110910186859553,4.3399638336347195,1.6274864376130198,12.567811934900542,0.3616636528028933,0.7272727272727273,0.7659574468085106,0.972027972027972,0.6350877192982456,0.5161308435852373,0.55,0.5749185667752443,0.3013863773357444,0.1506931886678722,0.02403846153846154,0.09041591320072333,0.008287292817679558,18.135411069317573
"Matisse Thybulle","PHI",69,1363,2790,11.182795698924732,2.078853046594982,3.978494623655914,0.5225225225225225,2.043010752688172,5.770609318996415,0.35403726708074534,0.35625,0.8960573476702509,3.082437275985663,1.075268817204301,6.129032258064516,0,0.7413793103448276,0.7818181818181819,1,0.5919117647058824,0.5709765682656827,0.5275735294117647,0.5379310344827586,0.21505376344086022,0.21505376344086022,0.05405405405405406,0.07168458781362007,0.012422360248447204,10.844135314574771
"Mike Scott","PHI",72,1227,2498,16.57325860688551,2.8022417934347477,5.44435548438751,0.5147058823529411,3.202562049639712,8.76701361088871,0.365296803652968,0.3686635944700461,1.3610888710968776,3.9231385108086467,1.6813450760608486,9.607686148919136,0,0.7,0.8596491228070176,1,0.6169014084507042,0.5344659090909091,0.5352112676056338,0.5536193029490617,1.0408326661329064,0.32025620496397117,0.058823529411764705,0,0,13.902439024390244
"Shake Milton","PHI",44,931,1887,23.052464228934817,4.610492845786964,8.532061473237944,0.5403726708074534,3.6036036036036037,8.479067302596714,0.425,0.425,3.0206677265500796,3.391626921038686,5.829358770535241,9.538950715421304,1.2718600953895072,0.367816091954023,0.3764705882352941,0.8823529411764706,0.4984423676012461,0.507766199376947,0.5887850467289719,0.6129943502824858,0.21197668256491786,0.688924218335983,0.08074534161490683,0.21197668256491786,0.025,19.090056285178235
"James Ennis III","PHI",49,776,1591,17.91326209930861,3.9597737272155875,7.54242614707731,0.525,2.3255813953488373,6.66247642991829,0.3490566037735849,0.3523809523809524,3.016970458830924,5.531112507856694,2.3884349465744816,6.976744186046512,0,0.6984126984126984,0.8461538461538461,1,0.4690265486725664,0.5644591111111111,0.5243362831858407,0.5632411067193676,1.3827781269641735,0.8799497171590195,0.11666666666666667,0.06285355122564425,0.009433962264150943,15.707964601769913
