"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Jayson Tatum","BOS",70,2410,4939,33.50880745090099,7.835594249848147,16.278598906661266,0.48134328358208955,4.110143753796315,10.123506782749544,0.406,0.4084507042253521,5.507187689815752,6.600526422352703,9.070662077343592,6.620773435918202,5.709657825470743,0.42118863049095606,0.43466666666666665,0.5369458128078818,0.3834355828220859,0.5044233076923076,0.5302914110429447,0.5653819683413627,0.4859283255719781,1.2553148410609436,0.07711442786069651,0.10123506782749545,0.01,28.657993227588666
"Jaylen Brown","BOS",61,2084,4241,29.356283895307712,7.427493515680264,13.676019806649375,0.5431034482758621,3.277528884697005,8.653619429379864,0.3787465940054496,0.38082191780821917,4.668710209856166,7.215279415232256,7.6397076161282715,8.559302051402971,1.2732846026880453,0.4857142857142857,0.5117056856187291,0.8705035971223022,0.38753959873284055,0.5196982521186441,0.5527983104540655,0.5851364063969896,0.7545390238151379,1.556236736618722,0.11379310344827587,0.02357934449422306,0.0027247956403269754,24.828873677660237
"Marcus Smart","BOS",64,2063,4256,19.031954887218046,2.9840225563909772,7.095864661654136,0.4205298013245033,3.2659774436090228,9.63345864661654,0.33902439024390246,0.34405940594059403,3.2659774436090228,1.7857142857142858,4.182330827067669,7.1193609022556394,2.6785714285714284,0.2992125984251969,0.3064516129032258,0.7266187050359713,0.5758426966292135,0.5050932719546742,0.47120786516853935,0.5172634271099744,0.14097744360902256,0.44642857142857145,0.06291390728476821,0.023496240601503758,0.0024390243902439024,18.384631274530058
"Kemba Walker","BOS",60,1874,3845,32.301690507152145,5.799739921976593,11.859557867360207,0.48903508771929827,4.889466840052016,13.003901170351105,0.376,0.37777777777777777,6.0338101430429125,2.860858257477243,8.738621586475944,7.022106631989597,7.64629388816645,0.24663677130044842,0.2511415525114155,0.4787234042553192,0.5230125523012552,0.5120801052631578,0.5282426778242678,0.5766698024459078,0.20806241872561768,1.5864759427828348,0.1337719298245614,0.18205461638491546,0.014,27.21825305369901
"Gordon Hayward","BOS",53,1774,3701,24.885166171305052,7.241286138881383,13.1045663334234,0.5525773195876289,2.3507160226965684,6.160497162928938,0.3815789473684211,0.3832599118942731,3.35044582545258,7.079167792488517,7.40340448527425,5.917319643339638,1.1348284247500675,0.48880597014925375,0.5198412698412699,0.8390804597701149,0.31977559607293127,0.5017551966292135,0.55890603085554,0.5934278350515464,0.8646311807619562,0.9997298027560119,0.07628865979381444,0.0810591731964334,0.013157894736842105,21.022179363548698
"Daniel Theis","BOS",69,1656,3363,18.88195063931014,6.541778174249182,10.377639012786203,0.6303724928366762,1.0407374368123699,3.3006244424620874,0.3153153153153153,0.3211009174311927,2.6761819803746656,10.526315789473685,2.5572405590246805,3.1222123104371096,0,0.8045454545454546,0.9619565217391305,1,0.24130434782608695,0.5336639737991266,0.592391304347826,0.6213307240704501,2.1409455842997325,0.9217960154623848,0.08882521489971347,0,0,14.988104678826328
"Brad Wanamaker","BOS",75,1439,2960,17.06081081081081,4.391891891891892,9.18918918918919,0.47794117647058826,1.3175675675675675,3.5472972972972974,0.37142857142857144,0.37142857142857144,4.324324324324325,3.8513513513513513,4.9324324324324325,3.3445945945945947,0.6081081081081081,0.43846153846153846,0.4523809523809524,0.8461538461538461,0.27851458885941643,0.5064045092838195,0.5,0.572562358276644,0.2702702702702703,0.9121621621621622,0.09926470588235294,0,0,15.524433849821214
"Grant Williams","BOS",73,1083,2241,11.42347166443552,2.85586791610888,5.220883534136546,0.5470085470085471,1.249442213297635,4.462293618920125,0.28,0.2857142857142857,1.963409192324855,3.5698348951361,2.14190093708166,3.3467202141900936,0.40160642570281124,0.625,0.851063829787234,0.8928571428571429,0.4608294930875576,0.5220225581395349,0.48847926267281105,0.5245901639344263,1.5171798304328425,0.535475234270415,0.10256410256410256,0.0892458723784025,0.02,11.56114825009831
"Enes Kanter","BOS",62,1044,2120,23.160377358490567,9.764150943396226,17.07547169811321,0.5718232044198895,0.09433962264150944,0.37735849056603776,0.25,0.25,3.349056603773585,9.245283018867925,10.283018867924529,0.2830188679245283,0,0.47342995169082125,0.6805555555555556,1,0.021621621621621623,0.5236117567567568,0.5675675675675675,0.5901442307692307,5.943396226415095,1.7452830188679245,0.10220994475138122,0,0,19.212022745735172
"Semi Ojeleye","BOS",72,1039,2108,11.33776091081594,1.5180265654648957,3.2732447817836814,0.463768115942029,2.3244781783681217,6.261859582542694,0.3712121212121212,0.3712121212121212,1.3282732447817838,1.8975332068311195,1.1385199240986716,6.688804554079696,0.2846299810246679,0.625,0.6666666666666666,0.9591836734693877,0.6567164179104478,0.5387639303482588,0.5248756218905473,0.5586854460093896,0.18975332068311196,0.5218216318785579,0.15942028985507245,0,0,9.684123025768912
