"Name","TeamAbbreviation","GamesPlayed","Minutes","Fouls","ShootingFouls","Loose Ball Fouls","Loose Ball Fouls Drawn","Offensive Fouls","Charge Fouls","Offensive Fouls Drawn","Charge Fouls Drawn","BlockingFouls","BlockingFoulsDrawn","Clear Path Fouls","Defensive 3 Seconds Violations","FoulsDrawn"
"Kawhi Leonard","LAC",62,2042,1.495016611295681,0.9738717339667459,0.1187648456057007,0.11853959222380275,0.3793266951161688,0.1896633475580844,0.166270783847981,0,0,0,0,0.047505938242280284,8.98530109056425
"Lou Williams","LAC",70,2010,1.048462255358807,0.4461141112937309,0.0234796900680911,0.11560693641618497,0.16184971098265896,0.046242774566473986,0.3287156609532754,0.1408781404085466,0,0,0,0,6.658959537572255
"Montrezl Harrell","LAC",68,1844,1.9690040650406504,2.3700305810397553,0.254841997961264,0.5572441742654508,0.303951367781155,0.20263424518743667,0.1529051987767584,0.8154943934760448,0,0,0,0.127420998980632,8.080040526849038
"Paul George","LAC",53,1596,1.9931065487786603,1.7096580683863227,0.20995800839832032,0.1497454327643007,0.4192872117400419,0.20964360587002095,0.41991601679664065,0.23995200959808038,0,0,0,0,5.989817310572027
"Landry Shamet","LAC",58,1551,2.3138216365308,2.0558453513347654,0.122737035900583,0.030609121518212427,0.09182736455463728,0.030609121518212427,0.27615833077631174,0.0613685179502915,0,0,0.03068425897514575,0,2.081420263238445
"Ivica Zubac","LAC",77,1441,2.974290035288187,3.9491298527443104,0.4685408299866131,0.6749915626054674,0.6074924063449207,0.10124873439082012,0,0.03346720214190094,0,0,0,0.13386880856760375,4.657441781977726
"JaMychal Green","LAC",68,1376,3.2053479602331163,2.883625128733265,0.37761757638173704,0.17117425539198905,0.4108182129407737,0.10270455323519342,0.17164435290078955,0,0,0,0,0,1.5748031496062993
"Patrick Beverley","LAC",52,1362,2.848549186128804,1.9469026548672566,0.07079646017699115,0.21223912274495932,0.21223912274495932,0.035373187124159884,0.7079646017699115,0.2831858407079646,0,0,0,0.035398230088495575,3.07746727980191
"Maurice Harkless","LAC",50,1141,2.4927295388450355,3.1430934656741107,0.12406947890818859,0.12520868113522537,0.333889816360601,0.08347245409015025,0.0413564929693962,0,0,0,0,0,1.5859766277128549
"Rodney McGruder","LAC",58,879,1.9550858652575958,1.889763779527559,0.10498687664041995,0.05319148936170213,0.05319148936170213,0,0.47244094488188976,0.10498687664041995,0,0,0,0,2.021276595744681
"Patrick Patterson","LAC",60,781,1.653140967838894,1.498800959232614,0.05995203836930456,0.4219409282700422,0.5424954792043399,0,0.23980815347721823,0.23980815347721823,0,0,0,0,2.471368294153104
"Marcus Morris Sr.","LAC",24,711,2.489768076398363,2.2540983606557377,0.20491803278688525,0.20435967302452315,0.2724795640326976,0.0681198910081744,0.06830601092896176,0.06830601092896176,0,0,0,0,1.7029972752043596
"Jerome Robinson","LAC",42,476,2.6340996168582373,2.483285577841452,0.09551098376313276,0,0.19212295869356388,0,0.4775549188156638,0.09551098376313276,0,0,0,0,2.0172910662824206
"Reggie Jackson","LAC",22,472,2.534211860111505,1.820020222446916,0.20222446916076844,0.1016260162601626,0.3048780487804878,0.2032520325203252,0.3033367037411527,0,0,0,0,0,2.4390243902439024
"Terance Mann","LAC",46,379,3.0543677458766036,2.4271844660194173,0.12135922330097088,0.12300123001230012,0.24600246002460024,0.12300123001230012,0.12135922330097088,0.12135922330097088,0,0,0,0,2.952029520295203
"Derrick Walton Jr.","LAC",23,222,2.021276595744681,1.492537313432836,0,0,0.21231422505307856,0,0,0,0,0,0,0,1.6985138004246285
"Amir Coffey","LAC",20,164,2.8368794326241136,3.389830508474576,0.5649717514124294,0.2849002849002849,0.2849002849002849,0,0,0,0,0,0,0,2.2792022792022792
"Mfiondu Kabengele","LAC",12,64,3.3582089552238807,5.970149253731344,0,0,0,0,0,0,0,0,0,0,2.985074626865672
"Joakim Noah","LAC",6,51,3.8626609442060085,3.389830508474576,0.847457627118644,0.8695652173913043,0.8695652173913043,0,0.847457627118644,0,0,0,0,0.847457627118644,4.3478260869565215
"Johnathan Motley","LAC",13,41,3.3707865168539324,3.409090909090909,1.1363636363636365,0,0,0,0,0,0,0,0,0,5.555555555555555
