"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Shai Gilgeous-Alexander","OKC",74,2593,0.49452211359404097,0.6046511627906976,6.788778054862842,25.784249084249087,4.11631419939577,7.1185800604229605,0.35069767441860467,0.5782493368700266,0.30275229357798167,0.09018567639257294,2.3413897280966767,5.608006042296073,0.2762790697674419,0.4175084175084175,0.1935483870967742,0.08754208754208755,1.2651057401812689,2.416918429003021,0.11906976744186047,0.5234375,0.1044776119402985,0.0078125,0.3021148036253776,0.6986404833836858,0.03441860465116279,0.43243243243243246,0.9375,0.02702702702702703,1.5105740181268883,4.45619335347432,0.21953488372093025,0.3389830508474576,0.4375,0.00847457627118644,80,235,0.3404255319148936,1,0
"Chris Paul","OKC",74,2359,0.459828085106383,0.431413612565445,11.99872,26.985454545454548,1.3048881524440763,1.6984258492129245,0.08586387434554973,0.7682926829268293,0.3333333333333333,0.036585365853658534,2.899751449875725,5.385252692626346,0.27225130890052357,0.5384615384615384,0.07142857142857142,0.015384615384615385,3.003314001657001,5.8616404308202155,0.2963350785340314,0.5123674911660777,0.0896551724137931,0.0035335689045936395,0.24855012427506215,0.7249378624689312,0.03664921465968586,0.34285714285714286,0.4166666666666667,0.02857142857142857,2.236951118475559,6.1101905550952775,0.3089005235602094,0.36610169491525424,0.3333333333333333,0,107,282,0.37943262411347517,12,1
"Dennis Schroder","OKC",69,2133,0.49323230694037146,0.6021400778210116,9.014918759231904,26.10683760683761,3.8129822968679075,6.082614616432138,0.2607003891050584,0.6268656716417911,0.36904761904761907,0.11194029850746269,1.6568315932818882,4.1307308216069,0.17704280155642024,0.4010989010989011,0.3013698630136986,0.08791208791208792,2.4285065819337266,5.152065365410803,0.22081712062256809,0.4713656387665198,0.35514018691588783,0.030837004405286344,0.43123014071720384,0.8624602814344077,0.03696498054474708,0.5,0.8947368421052632,0.07894736842105263,2.587380844303223,7.103949160236041,0.3044747081712062,0.36421725239616615,0.8333333333333334,0.012779552715654952,114,309,0.36893203883495146,4,0
"Danilo Gallinari","OKC",66,1969,0.502331660899654,0.6993087557603687,9.856756756756758,26.01865509761388,2.237136465324385,3.629132488192891,0.16820276497695852,0.6164383561643836,0.5666666666666667,0.0684931506849315,1.0191399453144419,2.933134476758638,0.1359447004608295,0.3474576271186441,0.34146341463414637,0.13559322033898305,1.5411384538901318,3.554561272682078,0.16474654377880185,0.43356643356643354,0.5,0.013986013986013986,0.44742729306487694,1.267710663683818,0.0587557603686636,0.35294117647058826,1,0.0392156862745098,4.175988068605518,10.19139945314442,0.47235023041474655,0.4097560975609756,0.8511904761904762,0.0024390243902439024,168,409,0.41075794621026895,1,0
"Steven Adams","OKC",67,1800,0.5030080198019802,0.6094674556213018,4.07037773359841,35.8,5.87913590374624,8.340169537872573,0.6015779092702169,0.7049180327868853,0.6139534883720931,0.05901639344262295,2.2969647251845777,5.304894722450095,0.3826429980276134,0.4329896907216495,0.75,0.08247422680412371,0.027344818156959255,0.10937927262783702,0.007889546351084813,0.25,1,0.25,0,0.05468963631391851,0.0039447731755424065,0,0,0,0.027344818156959255,0.05468963631391851,0.0039447731755424065,0.5,1,0,0,-1,0,2,1
"Terrance Ferguson","OKC",58,1276,0.5507604910714285,0.9107142857142857,6.6,24.645930232558136,0.8232065856526852,1.2544100352802823,0.14285714285714285,0.65625,0.8571428571428571,0.09375,0.03920031360250882,0.31360250882007057,0.03571428571428571,0.125,1,0.25,0.27440219521756176,0.47040376323010585,0.05357142857142857,0.5833333333333334,1,0,0.9408075264602117,2.9400235201881615,0.33482142857142855,0.32,0.9583333333333334,0,1.058408467267738,3.8024304194433554,0.4330357142857143,0.27835051546391754,1,0,27,97,0.27835051546391754,0,0
"Darius Bazley","OKC",65,1193,0.5302034534534534,0.7807807807807807,4.881868131868132,24.827814569536425,2.3780237802378026,4.469044690446904,0.32732732732732733,0.5321100917431193,0.5344827586206896,0.11926605504587157,0.6150061500615006,2.337023370233702,0.17117117117117117,0.2631578947368421,0.8,0.2807017543859649,0.2050020500205002,0.6560065600656007,0.04804804804804805,0.3125,1,0,0.6560065600656007,2.132021320213202,0.15615615615615616,0.3076923076923077,1,0,1.5990159901599017,4.059040590405904,0.2972972972972973,0.3939393939393939,0.8717948717948718,0,39,99,0.3939393939393939,0,0
"Nerlens Noel","OKC",65,1180,0.553438309352518,0.6594982078853047,4.77427536231884,31.7,6.354515050167224,7.566889632107023,0.6487455197132617,0.8397790055248618,0.8092105263157895,0.022099447513812154,1.0869565217391304,2.842809364548495,0.24372759856630824,0.38235294117647056,0.8461538461538461,0.058823529411764705,0.4180602006688963,1.12876254180602,0.0967741935483871,0.37037037037037035,1,0,0.04180602006688963,0.08361204013377926,0.007168458781362007,0.5,1,0,0,0.04180602006688963,0.0035842293906810036,0,0,1,0,0,0,1,0
"Luguentz Dort","OKC",39,917,0.5551618951612903,0.8951612903225806,3.04758064516129,24.940322580645162,2.9411764705882355,5.240641711229946,0.3951612903225806,0.5612244897959183,0.6545454545454545,0.07142857142857142,0.26737967914438504,1.2299465240641712,0.09274193548387097,0.21739130434782608,0.6,0.17391304347826086,0,0.16042780748663102,0.012096774193548387,0,0,0.3333333333333333,0.7486631016042781,2.6737967914438503,0.20161290322580644,0.28,1,0,1.1229946524064172,3.9572192513368982,0.29838709677419356,0.28378378378378377,1,0.013513513513513514,21,74,0.28378378378378377,0,0
"Hamidou Diallo","OKC",48,914,0.5381184818481849,0.7293729372937293,4.567768595041322,24.318032786885247,4.847207586933615,8.429926238145416,0.528052805280528,0.575,0.6413043478260869,0.075,0.8956796628029505,3.266596417281349,0.20462046204620463,0.27419354838709675,0.5294117647058824,0.14516129032258066,0.4214963119072708,1.053740779768177,0.066006600660066,0.4,0.75,0,0.684931506849315,2.1601685985247627,0.1353135313531353,0.3170731707317073,0.9230769230769231,0,0.2107481559536354,1.053740779768177,0.066006600660066,0.2,1,0,4,20,0.2,0,0
