"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Dillon Brooks","MEM",74,2150,3.3347959631417288,7.920140412461606,2.0842474769635806,1.2505484861781484,1.2724879333040808,0.7020623080298376,0.10969723562966213,0.39491004826678366,0.8556384379113646
"Ja Morant","MEM",68,2116,11.059085841694538,26.354515050167223,6.822742474916388,4.23634336677815,4.615384615384615,1.7391304347826086,0.4682274247491639,1.0925306577480491,3.1438127090301005
"Jonas Valanciunas","MEM",71,1879,3.4604698156100024,8.360697145743874,2.020712301086133,1.4397575145238697,0.8840616317251832,0.8082849204344531,0.3283657489264966,0.05051780752715332,1.3892397069967164
"Jaren Jackson Jr.","MEM",57,1622,2.24848659556068,5.332948976650331,1.4125108100317094,0.8359757855289709,0.778322283078697,0.46122801960219084,0.17296050735082155,0.057653502450273855,0.778322283078697
"Kyle Anderson","MEM",68,1357,5.931321540062435,13.423517169614984,4.37044745057232,1.5608740894901145,2.705515088449532,1.3180714533472078,0.346860908775581,0.45091918140825527,1.1099549080818591
"Brandon Clarke","MEM",59,1325,2.9504741833508956,6.603442219880576,2.247980330172111,0.7024938531787847,1.510361784334387,0.5268703898840885,0.2107481559536354,0.2107481559536354,0.49174569722514927
"Jae Crowder","MEM",45,1322,4.435770049680625,10.113555713271824,3.1937544357700496,1.242015613910575,1.98722498225692,0.8516678495386799,0.35486160397445,0.319375443577005,0.9226401703335699
"Tyus Jones","MEM",65,1232,10.726383138878434,25.931501693639444,6.24764772299586,4.478735415882574,3.5754610462928116,2.107640195709447,0.5645464809936018,1.4678208505833648,3.0109145652992098
"De'Anthony Melton","MEM",61,1182,6.948282668772207,16.028424792735887,4.816423213580734,2.1318594551914725,2.881958152388472,1.6581129095933675,0.2763521515988946,0.513225424397947,1.6186340307935254
"Solomon Hill","MEM",48,901,4.9214659685863875,11.62303664921466,3.141361256544503,1.780104712041885,1.7277486910994764,1.256544502617801,0.15706806282722513,0.6282722513089005,1.1518324607329844
"Grayson Allen","MEM",39,741,3.3354310887350533,8.118313404657018,1.8879798615481436,1.44745122718691,1.1327879169288861,0.3146633102580239,0.44052863436123346,0.6293266205160478,0.8181246066708622
"Marko Guduric","MEM",44,484,4.368932038834951,10.29126213592233,2.8155339805825244,1.5533980582524272,1.941747572815534,0.5825242718446602,0.2912621359223301,0.5825242718446602,0.970873786407767
"Josh Jackson","MEM",22,381,4.315659679408138,9.617755856966708,3.3292231812577064,0.9864364981504316,2.466091245376079,0.6165228113440198,0.2466091245376079,0.4932182490752158,0.4932182490752158
"Gorgui Dieng","MEM",18,332,2.1367521367521367,4.985754985754986,1.4245014245014245,0.7122507122507122,0.42735042735042733,0.8547008547008547,0.14245014245014245,0.2849002849002849,0.42735042735042733
"Anthony Tolliver","MEM",14,260,1.8315018315018314,4.761904761904762,0.7326007326007326,1.098901098901099,0.18315018315018314,0.5494505494505495,0,0.5494505494505495,0.5494505494505495
"Bruno Caboclo","MEM",22,192,2.3980815347721824,5.275779376498801,1.9184652278177459,0.47961630695443647,0.9592326139088729,0.7194244604316546,0.23980815347721823,0,0.47961630695443647
"John Konchar","MEM",19,181,5.7591623036649215,14.136125654450261,3.141361256544503,2.6178010471204187,2.356020942408377,0.5235602094240838,0.2617801047120419,1.0471204188481675,1.5706806282722514
"Yuta Watanabe","MEM",18,105,2.272727272727273,5.454545454545454,1.3636363636363635,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0.9090909090909091
"Jordan Bell","MEM",2,21,4.25531914893617,8.51063829787234,4.25531914893617,0,2.127659574468085,2.127659574468085,0,0,0
"Jarrod Uthoff","MEM",4,14,0,0,0,0,0,0,0,0,0
"Dusty Hannahs","MEM",2,13,0,0,0,0,0,0,0,0,0
