"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jrue Holiday","NOP",61,2117,8.996692392502757,21.918412348401322,5.071664829106946,3.9250275633958105,4.013230429988974,0.48511576626240355,0.5733186328555678,1.4553472987872105,2.4696802646086
"Brandon Ingram","NOP",62,2104,5.691056910569106,13.865084596791913,3.208086134915403,2.4829707756537025,2.6367831245880025,0.39551746868820037,0.17578554163920018,0.6152493957372006,1.8677213799165018
"Lonzo Ball","NOP",63,2025,10.0481761871989,24.01927047487956,6.125258086717137,3.9229181004817617,4.657031429226887,0.9405827024546914,0.5276439550355586,1.1929341592108282,2.729983941270934
"Josh Hart","NOP",65,1755,2.878464818763326,7.142857142857143,1.492537313432836,1.3859275053304905,1.2260127931769722,0.15991471215351813,0.10660980810234541,0.47974413646055436,0.906183368869936
"JJ Redick","NOP",60,1581,3.4542815674891147,8.359941944847606,2.0029027576197387,1.4513788098693758,1.683599419448476,0.2612481857764877,0.05805515239477504,0.4644412191582003,0.9869375907111756
"Derrick Favors","NOP",51,1243,3.0508474576271185,7.909604519774011,1.2429378531073447,1.807909604519774,0.7532956685499058,0.07532956685499058,0.4143126177024482,0.3766478342749529,1.4312617702448212
"Jaxson Hayes","NOP",64,1080,2.3799405014874626,6.077348066298343,1.062473438164046,1.317467063323417,0.6374840628984275,0.1274968125796855,0.2974925626859328,0.254993625159371,1.062473438164046
"Nicolo Melli","NOP",60,1042,3.7053773158608223,9.353818346136466,1.7623136014460008,1.9430637144148215,1.2652507907817443,0.3163126976954361,0.1807501129688206,0.5422503389064618,1.4008133755083596
"E'Twaun Moore","NOP",56,1020,3.6144578313253013,8.989805375347544,1.8535681186283597,1.7608897126969416,1.4828544949026876,0.13901760889712697,0.23169601482854496,0.5097312326227988,1.2511584800741427
"Kenrich Williams","NOP",39,832,3.2534246575342465,8.162100456621005,1.5981735159817352,1.6552511415525115,1.0844748858447488,0.3424657534246575,0.17123287671232876,0.5707762557077626,1.0844748858447488
"Frank Jackson","NOP",59,797,3.5118019573978123,8.750719631548646,1.7846862406447899,1.7271157167530224,1.4392630972941853,0.23028209556706966,0.11514104778353483,0.690846286701209,1.0362694300518134
"Zion Williamson","NOP",24,668,3.450655624568668,8.695652173913043,1.6563146997929608,1.7943409247757074,1.173222912353347,0.2070393374741201,0.27605244996549344,0.2070393374741201,1.5873015873015872
"Nickeil Alexander-Walker","NOP",47,591,7.108626198083067,16.773162939297123,4.552715654952077,2.5559105431309903,3.3546325878594248,1.1182108626198084,0.07987220447284345,0.8785942492012779,1.6773162939297124
"Jahlil Okafor","NOP",30,467,3.787103377686796,9.109518935516888,2.2517911975435005,1.5353121801432958,1.4329580348004094,0.2047082906857728,0.6141248720573184,0.3070624360286592,1.2282497441146367
"Zylan Cheatham","NOP",4,51,2.7522935779816513,6.422018348623853,1.834862385321101,0.9174311926605505,1.834862385321101,0,0,0,0.9174311926605505
"Sindarius Thornwell","NOP",2,35,5.633802816901408,11.267605633802816,5.633802816901408,0,4.225352112676056,0,1.408450704225352,0,0
"Josh Gray","NOP",2,23,4.25531914893617,10.638297872340425,2.127659574468085,2.127659574468085,2.127659574468085,0,0,0,2.127659574468085
