"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jayson Tatum","BOS",70,2410,4.251872848754808,10.285482891273537,2.470135654990889,1.78173719376392,1.55902004454343,0.6074104069649726,0.3037052034824863,0.4859283255719781,1.2958088681919417
"Jaylen Brown","BOS",61,2084,3.0181560952605517,7.191700070738033,1.8627682150436218,1.15538788021693,1.131808535722707,0.47158688988446124,0.25937278943645364,0.25937278943645364,0.8960150907804763
"Marcus Smart","BOS",64,2063,7.072368421052632,16.49436090225564,4.722744360902255,2.3496240601503757,3.3834586466165413,0.7048872180451128,0.6343984962406015,0.8693609022556391,1.480263157894737
"Kemba Walker","BOS",60,1874,7.360208062418725,17.6592977893368,4.421326397919376,2.9388816644993496,2.990897269180754,1.0403120936280885,0.39011703511053314,0.9362808842652796,2.0026007802340704
"Gordon Hayward","BOS",53,1774,5.809240745744393,13.86111861659011,3.5666036206430696,2.242637125101324,2.5668738178870574,0.7295325587679006,0.27019724398811135,0.7025128343690894,1.5401242907322346
"Daniel Theis","BOS",69,1656,3.508771929824561,8.652988403211419,1.873327386262266,1.6354445435622955,1.0407374368123699,0.5055010407374368,0.3270889087124591,0.208147487362474,1.4272970561998215
"Brad Wanamaker","BOS",75,1439,6.385135135135135,15.43918918918919,3.7162162162162162,2.668918918918919,2.4662162162162162,0.5743243243243243,0.6756756756756757,0.5743243243243243,2.0945945945945947
"Grant Williams","BOS",73,1083,3.1682284694332887,7.541276215975011,1.963409192324855,1.2048192771084338,1.1155734047300312,0.4908522980812137,0.35698348951361,0.13386880856760375,1.07095046854083
"Enes Kanter","BOS",62,1044,2.8773584905660377,6.839622641509434,1.7924528301886793,1.0849056603773586,1.179245283018868,0.4716981132075472,0.14150943396226415,0.2358490566037736,0.8490566037735849
"Semi Ojeleye","BOS",72,1039,1.7552182163187855,4.032258064516129,1.2333965844402277,0.5218216318785579,0.8064516129032258,0.33206831119544594,0.09487666034155598,0.14231499051233396,0.3795066413662239
"Javonte Green","BOS",49,474,2.623612512613522,5.953582240161453,1.917255297679112,0.7063572149344097,1.4127144298688195,0.30272452068617556,0.20181634712411706,0.20181634712411706,0.5045408678102926
"Robert Williams III","BOS",32,410,3.5502958579881656,8.284023668639053,2.366863905325444,1.183431952662722,1.6568047337278107,0.47337278106508873,0.23668639053254437,0.11834319526627218,1.0650887573964498
"Romeo Langford","BOS",36,407,1.5330188679245282,3.7735849056603774,0.8254716981132075,0.7075471698113207,0.35377358490566035,0.35377358490566035,0.1179245283018868,0.1179245283018868,0.589622641509434
"Carsen Edwards","BOS",37,351,3.2301480484522207,7.267833109017497,2.4226110363391657,0.8075370121130552,1.8842530282637955,0,0.5383580080753702,0.13458950201884254,0.6729475100942126
"Vincent Poirier","BOS",21,130,2.797202797202797,7.3426573426573425,1.048951048951049,1.7482517482517483,0.6993006993006993,0.34965034965034963,0,0,1.7482517482517483
"Tremont Waters","BOS",11,119,6.557377049180328,15.98360655737705,3.6885245901639343,2.8688524590163933,2.459016393442623,0.4098360655737705,0.819672131147541,1.639344262295082,1.2295081967213115
"Tacko Fall","BOS",8,35,1.3513513513513513,2.7027027027027026,1.3513513513513513,0,1.3513513513513513,0,0,0,0
