"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Josh Okogie","MIN",62,1547,2.9667365897512736,7.341923883727899,1.5582858855259214,1.408450704225352,1.3185495954450104,0.2097692538207971,0.029967036260113874,0.479472580161822,0.9289781240635301
"Jarrett Culver","MIN",63,1506,3.4097954122752636,8.24550526968382,1.9838809671419715,1.425914445133292,1.4569125852448852,0.34097954122752633,0.1859888406695598,0.21698698078115314,1.2089274643521388
"Andrew Wiggins","MIN",42,1455,5.025940337224384,12.5810635538262,2.496757457846952,2.529182879377432,2.0103761348897535,0.45395590142671854,0.0324254215304799,0.7133592736705577,1.8158236057068742
"Robert Covington","MIN",48,1411,1.8722835172183216,4.413239719157472,1.2036108324974926,0.6686726847208292,1.0364426613172852,0.10030090270812438,0.06686726847208292,0.2340354396522902,0.43463724506853896
"Karl-Anthony Towns","MIN",35,1187,6,13.529411764705882,4.470588235294118,1.5294117647058822,3.6862745098039214,0.5882352941176471,0.19607843137254902,0.27450980392156865,1.2549019607843137
"Jeff Teague","MIN",34,945,10.29193468579911,25.482434438396833,5.393369619000495,4.898565066798614,3.809995051954478,1.2370113805047007,0.3463631865413162,1.0390895596239484,3.859475507174666
"Shabazz Napier","MIN",36,856,10.274725274725276,25.604395604395606,5.21978021978022,5.054945054945055,4.1208791208791204,0.6593406593406593,0.43956043956043955,1.043956043956044,4.010989010989011
"Gorgui Dieng","MIN",46,778,3.6092097075295584,8.836341008089608,1.9912881144990666,1.6179215930304915,1.1823273179838207,0.6222775357809583,0.18668326073428748,0.3111387678904792,1.3067828251400124
"Treveon Graham","MIN",33,663,2.156721782890007,5.104241552839683,1.3659237958303379,0.7907979870596693,1.00647016534867,0.14378145219266714,0.21567217828900073,0.14378145219266714,0.6470165348670022
"Keita Bates-Diop","MIN",37,646,2.191380569758948,5.6245434623813,0.9495982468955442,1.241782322863404,0.8765522279035792,0.07304601899196493,0,0.2191380569758948,1.0226442658875092
"Jordan McLaughlin","MIN",30,590,9.780907668231611,23.943661971830984,5.39906103286385,4.381846635367762,4.61658841940532,0.7824726134585289,0,0.7824726134585289,3.599374021909233
"Jake Layman","MIN",23,505,1.3321492007104796,3.019538188277087,0.9769094138543517,0.3552397868561279,0.5328596802841918,0.44404973357015987,0,0,0.3552397868561279
"Naz Reid","MIN",30,495,3.283302063789869,8.161350844277674,1.6885553470919326,1.594746716697936,1.5009380863039399,0.18761726078799248,0,0.09380863039399624,1.5009380863039399
"Kelan Martin","MIN",31,495,2.137546468401487,5.483271375464684,0.929368029739777,1.20817843866171,0.7434944237918215,0.18587360594795538,0,0.09293680297397769,1.1152416356877324
"Malik Beasley","MIN",14,463,2.6732673267326734,6.930693069306931,1.0891089108910892,1.5841584158415842,0.9900990099009901,0.09900990099009901,0,0.297029702970297,1.2871287128712872
"Juancho Hernangomez","MIN",14,411,1.9845644983461963,4.851157662624035,1.1025358324145536,0.8820286659316428,0.9922822491730982,0.11025358324145534,0,0.2205071664829107,0.6615214994487321
"D'Angelo Russell","MIN",12,392,9.07003444316877,21.92881745120551,5.281285878300804,3.788748564867968,4.133180252583237,1.0332950631458093,0.1148105625717566,0.6888633754305397,3.0998851894374284
"Noah Vonleh","MIN",29,347,3.4712950600801067,8.277703604806408,2.1361815754339117,1.335113484646195,1.2016021361815754,0.5340453938584779,0.40053404539385845,0.13351134846461948,1.2016021361815754
"James Johnson","MIN",14,338,7.057256990679095,17.576564580559253,3.5952063914780292,3.4620505992010653,3.062583222370173,0.2663115845539281,0.2663115845539281,0.6657789613848203,2.796271637816245
"Jordan Bell","MIN",27,235,2.7888446215139444,7.171314741035856,1.1952191235059761,1.593625498007968,0.398406374501992,0.796812749003984,0,0,1.593625498007968
"Jaylen Nowell","MIN",15,151,5.7057057057057055,13.213213213213214,3.903903903903904,1.8018018018018018,3.3033033033033035,0.6006006006006006,0,0.9009009009009009,0.9009009009009009
"Allen Crabbe","MIN",9,131,1.7064846416382253,4.436860068259386,0.6825938566552902,1.023890784982935,0.6825938566552902,0,0,0.3412969283276451,0.6825938566552902
"Jarred Vanderbilt","MIN",2,5,0,0,0,0,0,0,0,0,0
"Jacob Evans","MIN",2,4,0,0,0,0,0,0,0,0,0
