"Name","TeamAbbreviation","GamesPlayed","Minutes","PenaltyOffPoss","PenaltyOffPossPct","PenaltyPoints","PenaltyPointsPct","PenaltyFG2M","PenaltyFG2A","PenaltyFg2Pct","PenaltyFG3M","PenaltyFG3A","PenaltyFg3Pct","PenaltyFtPoints","PenaltyEfgPct","PenaltyTsPct","PenaltyShotQualityAvg","PenaltyAtRimFGM","PenaltyAtRimFGA","PenaltyAtRimFrequency","PenaltyAtRimAccuracy","PenaltyCorner3FGM","PenaltyCorner3FGA","PenaltyCorner3Frequency","PenaltyCorner3Accuracy","PenaltyArc3FGM","PenaltyArc3FGA","PenaltyArc3Frequency","PenaltyArc3Accuracy","PenaltyTurnovers","PenaltyOffPossExcludingTakeFouls","PenaltyPointsExcludingTakeFouls"
"Jayson Tatum","BOS",70,2410,1235,0.2500506175339137,33.84615384615385,0.2525679758308157,7.368421052631579,14.736842105263158,0.5,3.7246963562753037,10.931174089068826,0.34074074074074073,7.935222672064778,0.5047318611987381,0.5576407506702413,0.48961741214057514,4.048582995951417,6.882591093117409,0.26813880126182965,0.5882352941176471,0.4048582995951417,1.8623481781376519,0.07255520504731862,0.21739130434782608,3.3198380566801617,9.068825910931174,0.35331230283911674,0.36607142857142855,2.672064777327935,1217,33.60723089564503
"Jaylen Brown","BOS",61,2084,1048,0.24711153029945768,29.866412213740457,0.25140562248995985,7.156488549618321,12.69083969465649,0.5639097744360902,3.2442748091603053,8.969465648854962,0.3617021276595745,5.820610687022901,0.5550660792951542,0.590566037735849,0.5169265625,4.3893129770992365,6.7748091603053435,0.31277533039647576,0.647887323943662,1.5267175572519085,2.767175572519084,0.1277533039647577,0.5517241379310345,1.717557251908397,6.202290076335878,0.28634361233480177,0.27692307692307694,2.6717557251908395,1035,30.04830917874396
"Marcus Smart","BOS",64,2063,1268,0.29793233082706766,18.92744479495268,0.2962962962962963,2.6813880126182967,7.176656151419558,0.37362637362637363,2.996845425867508,9.621451104100947,0.3114754098360656,4.574132492113565,0.4272300469483568,0.48577235772357724,0.4788345410628019,0.9463722397476341,2.365930599369085,0.14084507042253522,0.4,0.15772870662460567,0.6309148264984227,0.03755868544600939,0.25,2.8391167192429023,8.990536277602523,0.5352112676056338,0.3157894736842105,2.8391167192429023,1254,18.819776714513555
"Kemba Walker","BOS",60,1874,928,0.2413524057217165,35.452586206896555,0.2648953301127214,5.064655172413793,11.314655172413794,0.44761904761904764,4.956896551724138,14.116379310344827,0.3511450381679389,10.452586206896552,0.4915254237288136,0.5699300699300699,0.4886610869565217,2.9094827586206895,5.172413793103448,0.2033898305084746,0.5625,0.10775862068965517,0.5387931034482759,0.0211864406779661,0.2,4.849137931034483,13.577586206896552,0.5338983050847458,0.35714285714285715,2.2629310344827585,915,35.08196721311475
"Gordon Hayward","BOS",53,1774,985,0.26614428532828965,24.16243654822335,0.25841476655808904,5.685279187817259,12.284263959390863,0.4628099173553719,2.7411167512690353,6.700507614213198,0.4090909090909091,4.568527918781726,0.516042780748663,0.5666666666666667,0.49901720430107527,2.7411167512690353,5.177664974619289,0.2727272727272727,0.5294117647058824,0.6091370558375635,1.4213197969543148,0.0748663101604278,0.42857142857142855,2.1319796954314723,5.279187817258883,0.27807486631016043,0.40384615384615385,2.5380710659898478,972,24.074074074074073
"Daniel Theis","BOS",69,1656,705,0.2096342551293488,18.865248226950353,0.2094488188976378,6.24113475177305,8.51063829787234,0.7333333333333333,0.28368794326241137,2.5531914893617023,0.1111111111111111,5.531914893617022,0.6025641025641025,0.665,0.5462188311688313,4.964539007092198,6.099290780141844,0.5512820512820513,0.813953488372093,0.14184397163120568,0.425531914893617,0.038461538461538464,0.3333333333333333,0.14184397163120568,2.127659574468085,0.19230769230769232,0.06666666666666667,0.9929078014184397,697,19.08177905308465
"Brad Wanamaker","BOS",75,1439,792,0.26756756756756755,17.803030303030305,0.27920792079207923,4.545454545454546,9.469696969696969,0.48,1.2626262626262625,4.41919191919192,0.2857142857142857,4.924242424242424,0.4636363636363636,0.5423076923076923,0.49001590909090914,3.1565656565656566,4.797979797979798,0.34545454545454546,0.6578947368421053,0,0.12626262626262627,0.00909090909090909,0,1.2626262626262625,4.292929292929293,0.3090909090909091,0.29411764705882354,1.6414141414141414,788,17.639593908629443
"Grant Williams","BOS",73,1083,702,0.3132530120481928,11.68091168091168,0.3203125,2.9914529914529915,5.698005698005698,0.525,0.7122507122507122,3.2763532763532766,0.21739130434782608,3.561253561253561,0.4523809523809524,0.5256410256410257,0.5082934426229508,1.9943019943019944,2.9914529914529915,0.3333333333333333,0.6666666666666666,0.7122507122507122,1.8518518518518519,0.20634920634920634,0.38461538461538464,0,1.4245014245014245,0.15873015873015872,0,1.9943019943019944,696,11.781609195402298
"Enes Kanter","BOS",62,1044,507,0.23915094339622642,25.04930966469428,0.25865580448065173,10.059171597633137,15.581854043392505,0.6455696202531646,0.19723865877712032,0.591715976331361,0.3333333333333333,4.339250493096647,0.6402439024390244,0.6614583333333334,0.5256006097560976,8.678500986193294,12.820512820512821,0.7926829268292683,0.676923076923077,0,0.19723865877712032,0.012195121951219513,0,0.19723865877712032,0.39447731755424065,0.024390243902439025,0.5,2.5641025641025643,505,25.14851485148515
"Semi Ojeleye","BOS",72,1039,538,0.25521821631878555,10.037174721189592,0.22594142259414227,1.858736059479554,3.717472118959108,0.5,1.486988847583643,4.4609665427509295,0.3333333333333333,1.858736059479554,0.5,0.5510204081632653,0.5269818181818182,1.1152416356877324,1.858736059479554,0.22727272727272727,0.6,1.1152416356877324,2.2304832713754648,0.2727272727272727,0.5,0.37174721189591076,2.2304832713754648,0.2727272727272727,0.16666666666666666,1.486988847583643,535,10.093457943925234
