"Name","TeamAbbreviation","GamesPlayed","Minutes","PenaltyOffPoss","PenaltyOffPossPct","PenaltyPoints","PenaltyPointsPct","PenaltyFG2M","PenaltyFG2A","PenaltyFg2Pct","PenaltyFG3M","PenaltyFG3A","PenaltyFg3Pct","PenaltyFtPoints","PenaltyEfgPct","PenaltyTsPct","PenaltyShotQualityAvg","PenaltyAtRimFGM","PenaltyAtRimFGA","PenaltyAtRimFrequency","PenaltyAtRimAccuracy","PenaltyCorner3FGM","PenaltyCorner3FGA","PenaltyCorner3Frequency","PenaltyCorner3Accuracy","PenaltyArc3FGM","PenaltyArc3FGA","PenaltyArc3Frequency","PenaltyArc3Accuracy","PenaltyTurnovers","PenaltyOffPossExcludingTakeFouls","PenaltyPointsExcludingTakeFouls"
"Langston Galloway","DET",66,1702,988,0.28530176147848685,18.42105263157895,0.2688330871491876,2.834008097165992,4.4534412955465585,0.6363636363636364,3.54251012145749,8.805668016194332,0.40229885057471265,2.125506072874494,0.6145038167938931,0.6321428571428571,0.5169576923076923,1.1133603238866396,1.8218623481781377,0.13740458015267176,0.6111111111111112,1.7206477732793521,3.2388663967611335,0.24427480916030533,0.53125,1.8218623481781377,5.566801619433198,0.4198473282442748,0.32727272727272727,1.0121457489878543,983,18.514750762970497
"Andre Drummond","DET",49,1654,701,0.20956651718983557,24.393723252496432,0.19655172413793104,8.844507845934379,16.262482168330955,0.543859649122807,0,0.7132667617689016,0,6.704707560627675,0.5210084033613446,0.5377358490566038,0.5158326271186441,6.990014265335235,10.984308131241084,0.6470588235294118,0.6363636363636364,0,0,0,0,0,0.7132667617689016,0.04201680672268908,0,5.420827389443652,694,24.063400576368878
"Tony Snell","DET",59,1641,677,0.20552519732847602,16.39586410635155,0.23417721518987342,2.511078286558346,3.692762186115214,0.68,3.1019202363367797,6.3515509601181686,0.4883720930232558,2.06794682422452,0.7132352941176471,0.7364864864864865,0.5089597014925372,1.329394387001477,1.7725258493353029,0.17647058823529413,0.75,1.7725258493353029,3.2496307237813884,0.3235294117647059,0.5454545454545454,1.329394387001477,3.1019202363367797,0.3088235294117647,0.42857142857142855,0.5908419497784343,669,16.292974588938716
"Bruce Brown","DET",58,1634,729,0.22506946588453225,15.912208504801097,0.22437137330754353,4.526748971193416,10.425240054869684,0.4342105263157895,0.6858710562414266,2.606310013717421,0.2631578947368421,4.801097393689986,0.4263157894736842,0.5,0.5042147368421053,3.017832647462277,6.035665294924554,0.4631578947368421,0.5,0.5486968449931413,1.0973936899862826,0.08421052631578947,0.5,0.13717421124828533,1.5089163237311385,0.11578947368421053,0.09090909090909091,3.017832647462277,722,15.512465373961218
"Christian Wood","DET",62,1325,831,0.3104221143070601,32.49097472924188,0.3333333333333333,8.664259927797834,12.99638989169675,0.6666666666666666,1.8050541516245486,5.415162454873646,0.3333333333333333,9.747292418772563,0.6176470588235294,0.675,0.519196052631579,6.618531889290012,8.543922984356197,0.46405228758169936,0.7746478873239436,0.9626955475330926,1.6847172081829123,0.0915032679738562,0.5714285714285714,0.8423586040914561,3.730445246690734,0.20261437908496732,0.22580645161290322,2.7677496991576414,831,32.49097472924188
"Derrick Rose","DET",50,1298,677,0.2515793385358603,30.428360413589363,0.22787610619469026,10.3397341211226,21.56573116691285,0.4794520547945205,2.06794682422452,5.612998522895126,0.3684210526315789,3.5450516986706058,0.4945652173913043,0.5229591836734694,0.4847835164835165,6.056129985228951,9.601181683899556,0.3532608695652174,0.6307692307692307,0.14771048744460857,0.29542097488921715,0.010869565217391304,0.5,1.9202363367799113,5.317577548005908,0.1956521739130435,0.3611111111111111,4.874446085672083,670,30.746268656716417
"Svi Mykhailiuk","DET",56,1265,625,0.24196670538133952,19.68,0.24404761904761904,1.76,4.32,0.4074074074074074,4.8,10.88,0.4411764705882353,1.76,0.5894736842105263,0.61,0.5165396739130435,1.28,2.56,0.16842105263157894,0.5,1.28,3.04,0.2,0.42105263157894735,3.52,7.84,0.5157894736842106,0.4489795918367347,1.76,624,19.71153846153846
"Markieff Morris","DET",44,988,429,0.2129032258064516,24.009324009324008,0.21193415637860083,4.662004662004662,9.324009324009324,0.5,2.5641025641025643,10.023310023310023,0.2558139534883721,6.993006993006993,0.4397590361445783,0.5099009900990099,0.5200524691358025,3.4965034965034967,5.361305361305361,0.27710843373493976,0.6521739130434783,1.3986013986013985,4.195804195804196,0.21686746987951808,0.3333333333333333,1.1655011655011656,5.827505827505828,0.30120481927710846,0.2,3.7296037296037294,427,24.12177985948478
"Luke Kennard","DET",28,922,417,0.22371244635193133,32.853717026378895,0.30995475113122173,4.07673860911271,7.434052757793765,0.5483870967741935,5.0359712230215825,10.79136690647482,0.4666666666666667,9.59232613908873,0.6381578947368421,0.7180851063829787,0.4780677631578948,1.9184652278177459,2.3980815347721824,0.13157894736842105,0.8,0.23980815347721823,0.9592326139088729,0.05263157894736842,0.25,4.796163069544365,9.832134292565947,0.5394736842105263,0.4878048780487805,1.9184652278177459,410,32.926829268292686
"Thon Maker","DET",60,776,436,0.2836694860117111,20.412844036697248,0.3167259786476868,4.587155963302752,8.256880733944953,0.5555555555555556,1.834862385321101,5.045871559633028,0.36363636363636365,5.73394495412844,0.5517241379310345,0.5632911392405063,0.5243026315789474,3.669724770642202,5.275229357798165,0.39655172413793105,0.6956521739130435,0.9174311926605505,2.7522935779816513,0.20689655172413793,0.3333333333333333,0.9174311926605505,2.293577981651376,0.1724137931034483,0.4,1.834862385321101,436,20.412844036697248
"Sekou Doumbouya","DET",38,754,344,0.22902796271637815,11.918604651162791,0.16872427983539096,4.069767441860465,9.883720930232558,0.4117647058823529,0.5813953488372093,4.651162790697675,0.125,2.0348837209302326,0.34,0.37962962962962965,0.525094,3.488372093023256,7.558139534883721,0.52,0.46153846153846156,0.29069767441860467,1.744186046511628,0.12,0.16666666666666666,0.29069767441860467,2.9069767441860463,0.2,0.1,2.9069767441860463,344,11.918604651162791
"Blake Griffin","DET",18,512,203,0.19747081712062256,25.61576354679803,0.1863799283154122,4.926108374384237,11.330049261083744,0.43478260869565216,1.9704433497536946,10.83743842364532,0.18181818181818182,9.852216748768473,0.35555555555555557,0.45614035087719296,0.49737444444444445,3.9408866995073892,6.403940886699507,0.28888888888888886,0.6153846153846154,0,2.4630541871921183,0.1111111111111111,0,1.9704433497536946,8.374384236453203,0.37777777777777777,0.23529411764705882,2.4630541871921183,202,25.742574257425744
"Reggie Jackson","DET",14,381,225,0.2992021276595745,37.77777777777778,0.40669856459330145,8.444444444444445,17.333333333333332,0.48717948717948717,4.444444444444445,10.666666666666666,0.4166666666666667,7.555555555555555,0.5396825396825397,0.5763888888888888,0.4576174603174603,3.5555555555555554,6.666666666666667,0.23809523809523808,0.5333333333333333,0.4444444444444444,1.3333333333333333,0.047619047619047616,0.3333333333333333,4,9.333333333333334,0.3333333333333333,0.42857142857142855,2.6666666666666665,225,37.77777777777778
"Tim Frazier","DET",27,355,139,0.1944055944055944,14.388489208633093,0.20618556701030927,2.8776978417266186,7.913669064748201,0.36363636363636365,0.7194244604316546,2.8776978417266186,0.25,6.474820143884892,0.36666666666666664,0.47619047619047616,0.46287666666666666,0.7194244604316546,1.4388489208633093,0.13333333333333333,0.5,0,0.7194244604316546,0.06666666666666667,0,0.7194244604316546,2.158273381294964,0.2,0.3333333333333333,4.316546762589928,139,14.388489208633093
"Brandon Knight","DET",9,221,98,0.2273781902552204,26.53061224489796,0.25,2.0408163265306123,3.061224489795918,0.6666666666666666,3.061224489795918,14.285714285714286,0.21428571428571427,13.26530612244898,0.38235294117647056,0.52,0.51210625,0,1.0204081632653061,0.058823529411764705,0,1.0204081632653061,1.0204081632653061,0.058823529411764705,1,2.0408163265306123,13.26530612244898,0.7647058823529411,0.15384615384615385,6.122448979591836,98,26.53061224489796
"John Henson","DET",11,188,66,0.17886178861788618,15.151515151515152,0.13157894736842105,6.0606060606060606,9.090909090909092,0.6666666666666666,0,0,0,3.0303030303030303,0.6666666666666666,0.5,0.5324833333333333,4.545454545454546,6.0606060606060606,0.6666666666666666,0.75,0,0,0,0,0,0,0,0,1.5151515151515151,66,15.151515151515152
"Jordan McRae","DET",4,98,70,0.3723404255319149,31.428571428571427,0.46808510638297873,4.285714285714286,10,0.42857142857142855,2.857142857142857,7.142857142857143,0.4,14.285714285714286,0.5,0.6111111111111112,0.44949545454545453,1.4285714285714286,2.857142857142857,0.16666666666666666,0.5,1.4285714285714286,1.4285714285714286,0.08333333333333333,1,1.4285714285714286,5.714285714285714,0.3333333333333333,0.25,2.857142857142857,70,31.428571428571427
"Louis King","DET",10,62,46,0.37398373983739835,23.91304347826087,0.55,2.1739130434782608,4.3478260869565215,0.5,6.521739130434782,10.869565217391305,0.6,0,0.7857142857142857,0.6875,0.5443142857142858,0,0,0,0,4.3478260869565215,4.3478260869565215,0.2857142857142857,1,2.1739130434782608,6.521739130434782,0.42857142857142855,0.3333333333333333,2.1739130434782608,46,23.91304347826087
"Khyri Thomas","DET",8,61,37,0.31896551724137934,10.81081081081081,0.23529411764705882,0,2.7027027027027026,0,2.7027027027027026,5.405405405405405,0.5,2.7027027027027026,0.5,0.5,0.4816666666666667,0,0,0,0,0,0,0,0,2.7027027027027026,5.405405405405405,0.6666666666666666,0.5,2.7027027027027026,37,10.81081081081081
"Jordan Bone","DET",10,53,37,0.3523809523809524,27.027027027027028,0.8333333333333334,5.405405405405405,13.513513513513514,0.4,5.405405405405405,8.108108108108109,0.6666666666666666,0,0.625,0.625,0.47998125,2.7027027027027026,2.7027027027027026,0.125,1,0,0,0,0,5.405405405405405,8.108108108108109,0.375,0.6666666666666666,5.405405405405405,37,27.027027027027028
"Donta Hall","DET",4,48,17,0.18681318681318682,11.764705882352942,0.3333333333333333,5.882352941176471,5.882352941176471,1,0,0,0,0,1,1,0.7037,5.882352941176471,5.882352941176471,1,1,0,0,0,0,0,0,0,0,0,17,11.764705882352942
"Derrick Walton Jr.","DET",3,26,28,0.5384615384615384,0,0,0,0,0,0,3.5714285714285716,0,0,0,0,0.57885,0,0,0,0,0,0,0,0,0,3.5714285714285716,1,0,3.5714285714285716,28,0
