"Name","TeamAbbreviation","GamesPlayed","Minutes","PenaltyOffPoss","PenaltyOffPossPct","PenaltyPoints","PenaltyPointsPct","PenaltyFG2M","PenaltyFG2A","PenaltyFg2Pct","PenaltyFG3M","PenaltyFG3A","PenaltyFg3Pct","PenaltyFtPoints","PenaltyEfgPct","PenaltyTsPct","PenaltyShotQualityAvg","PenaltyAtRimFGM","PenaltyAtRimFGA","PenaltyAtRimFrequency","PenaltyAtRimAccuracy","PenaltyCorner3FGM","PenaltyCorner3FGA","PenaltyCorner3Frequency","PenaltyCorner3Accuracy","PenaltyArc3FGM","PenaltyArc3FGA","PenaltyArc3Frequency","PenaltyArc3Accuracy","PenaltyTurnovers","PenaltyOffPossExcludingTakeFouls","PenaltyPointsExcludingTakeFouls"
"Giannis Antetokounmpo","MIL",67,2047,1097,0.2444295900178253,45.85232452142206,0.2537840565085772,13.217866909753875,21.69553327256153,0.6092436974789915,1.9143117593436645,7.201458523245214,0.26582278481012656,13.673655423883318,0.556782334384858,0.5919811320754716,0.5385341772151898,11.121239744758432,15.952597994530537,0.5520504731861199,0.6971428571428572,0.18231540565177756,0.27347310847766637,0.00946372239747634,0.6666666666666666,1.731996353691887,6.927985414767548,0.23974763406940064,0.25,6.107566089334549,1085,45.806451612903224
"Khris Middleton","MIL",66,1978,984,0.22820037105751392,39.329268292682926,0.28645447816432273,8.028455284552846,15.142276422764228,0.5302013422818792,4.67479674796748,11.28048780487805,0.4144144144144144,9.247967479674797,0.5692307692307692,0.6341059602649006,0.4814478682170543,2.2357723577235773,3.7601626016260163,0.1423076923076923,0.5945945945945946,0.7113821138211383,1.7276422764227641,0.06538461538461539,0.4117647058823529,3.9634146341463414,9.552845528455284,0.36153846153846153,0.4148936170212766,4.2682926829268295,973,39.05447070914697
"Brook Lopez","MIL",72,1941,771,0.18175388967468176,20.233463035019454,0.18055555555555555,4.280155642023346,8.171206225680933,0.5238095238095238,2.4643320363164722,7.782101167315175,0.31666666666666665,4.280155642023346,0.5,0.5416666666666666,0.5098536585365854,2.594033722438392,3.6316472114137484,0.22764227642276422,0.7142857142857143,0.5188067444876784,1.6861219195849546,0.10569105691056911,0.3076923076923077,1.9455252918287937,6.09597924773022,0.3821138211382114,0.3191489361702128,2.0752269779507135,765,20.392156862745097
"Eric Bledsoe","MIL",65,1749,699,0.1813700051894136,25.03576537911302,0.18248175182481752,6.723891273247497,14.449213161659513,0.46534653465346537,1.1444921316165952,5.293276108726753,0.21621621621621623,8.15450643776824,0.427536231884058,0.5116959064327485,0.5020163043478261,4.434907010014306,7.296137339055794,0.3695652173913043,0.6078431372549019,0.1430615164520744,1.0014306151645207,0.050724637681159424,0.14285714285714285,1.0014306151645207,4.291845493562231,0.21739130434782608,0.23333333333333334,3.57653791130186,690,25.07246376811594
"Wesley Matthews","MIL",71,1729,716,0.1897191308956015,13.40782122905028,0.18045112781954886,1.8156424581005586,3.631284916201117,0.5,2.653631284916201,7.5418994413407825,0.35185185185185186,1.8156424581005586,0.51875,0.5517241379310345,0.5494651898734177,1.5363128491620113,1.9553072625698324,0.175,0.7857142857142857,1.2569832402234637,2.5139664804469275,0.225,0.5,1.3966480446927374,5.027932960893855,0.45,0.2777777777777778,1.3966480446927374,707,13.578500707213578
"Donte DiVincenzo","MIL",70,1575,1180,0.34432448205427485,21.864406779661017,0.4069400630914827,5.677966101694915,8.728813559322035,0.6504854368932039,2.3728813559322033,7.4576271186440675,0.3181818181818182,3.389830508474576,0.5706806282722513,0.5972222222222222,0.5520192513368983,4.745762711864407,6.440677966101695,0.39790575916230364,0.7368421052631579,0.3389830508474576,1.1016949152542372,0.06806282722513089,0.3076923076923077,2.0338983050847457,6.3559322033898304,0.39267015706806285,0.32,2.542372881355932,1169,21.727972626176218
"George Hill","MIL",63,1360,1395,0.4823651452282158,20.93189964157706,0.49575551782682514,3.5125448028673834,6.523297491039426,0.5384615384615384,2.939068100358423,6.379928315412187,0.4606741573033708,5.089605734767025,0.6138888888888889,0.6612903225806451,0.5289628491620112,2.939068100358423,4.157706093189964,0.32222222222222224,0.7068965517241379,0.931899641577061,1.863799283154122,0.14444444444444443,0.5,2.007168458781362,4.516129032258065,0.35,0.4444444444444444,2.4372759856630823,1385,20.866425992779785
"Pat Connaughton","MIL",71,1331,1156,0.4033496161898116,12.629757785467127,0.3772609819121447,2.6816608996539792,4.411764705882353,0.6078431372549019,2.0761245674740483,6.747404844290657,0.3076923076923077,1.0380622837370241,0.5193798449612403,0.5328467153284672,0.5391523255813953,2.508650519031142,3.7197231833910034,0.3333333333333333,0.6744186046511628,0.3460207612456747,1.0380622837370241,0.09302325581395349,0.3333333333333333,1.7301038062283738,5.709342560553633,0.5116279069767442,0.30303030303030304,2.3356401384083045,1150,12.521739130434783
"Kyle Korver","MIL",62,1023,753,0.33303847854931445,20.0531208499336,0.3595238095238095,1.0624169986719787,1.8592297476759627,0.5714285714285714,5.179282868525896,11.686586985391767,0.4431818181818182,2.3904382470119523,0.6519607843137255,0.6743119266055045,0.5190083333333334,0.13280212483399734,0.6640106241699867,0.049019607843137254,0.2,1.1952191235059761,2.7888446215139444,0.20588235294117646,0.42857142857142855,3.9840637450199203,8.897742363877821,0.6568627450980392,0.44776119402985076,2.6560424966799467,752,19.81382978723404
"Ersan Ilyasova","MIL",65,997,914,0.42119815668202765,19.693654266958426,0.4295942720763723,4.814004376367615,8.315098468271335,0.5789473684210527,1.6411378555798688,6.455142231947484,0.2542372881355932,5.142231947483588,0.4925925925925926,0.5555555555555556,0.5133887218045112,3.50109409190372,5.470459518599562,0.37037037037037035,0.64,0.5470459518599562,1.859956236323851,0.1259259259259259,0.29411764705882354,1.0940919037199124,4.595185995623632,0.3111111111111111,0.23809523809523808,0.87527352297593,911,19.758507135016465
